"y4_hhid","cluster","strata","hhweight","region","district","ward","village","ea","month","quarter","urban","area","mainland","femalehead","hhsize","adulteq","intyear","intmonth","nf_clothing","nf_utilities","nf_hhexpenses","nf_transport","nf_communic","nf_recreat","nf_other","dur_exp","rent_exp","foodIN","foodOUT","educa","health","expm","fisherb4c4","foodINR_pae","foodOUTR_pae","educaR_pae","healthR_pae","nf_clothingR_pae","nf_utilitiesR_pae","nf_hhexpensesR_pae","nf_transportR_pae","nf_communicR_pae","nf_recreatR_pae","nf_otherR_pae","dur_expR_pae","rent_expR_pae","expmR_pae"
"2200-001",180414103552,3,1299.34155273438,18,4,141,1,3,4,2,1,3,1,0,18,14.2000001072884,2015,1,310500,15600,310500,1064000,336000,0,271300,90031.9165522628,166173.09375,11876250,499200,251000,2310100,17500656,0.908524334430695,70618.6796875,2968.34814453125,1492.49877929688,13736.33984375,1846.29821777344,92.7608795166016,1846.29821777344,6326.767578125,1997.92663574219,0,1613.20678710938,535.348693847656,988.100158691406,104062.578125
"2717-001",30512103424,3,3573.87475585938,3,5,121,3,5,4,2,1,3,1,0,2,1.60000002384186,2015,1,220000,65200,295000,0,120000,0,108000,67686.4259733324,276574.15625,1794111.75,0,0,0,2946572.5,0.908524334430695,94679.96875,0,0,0,11609.9755859375,3440.7744140625,15567.9208984375,0,6332.7138671875,0,5699.4423828125,3571.98974609375,14595.541015625,155498.328125
"3034-001",200222097408,3,4155.4306640625,20,2,221,1,1,4,2,1,3,1,0,3,2.28000000119209,2015,1,10000,14800,24000,0,36000,0,54000,11967.273736707,59140.87109375,1506873.375,0,0,13000,1729781.5,0.908524334430695,55804.66796875,0,0,481.434387207031,370.334136962891,548.094543457031,888.801940917969,0,1333.20288085938,0,1999.80432128906,443.188995361328,2190.1884765625,64059.71484375
"2013-001",110217297920,3,3084.50805664063,11,2,173,1,1,4,2,1,3,1,1,5,4.04000005125999,2015,1,107000,5200,48000,0,0,0,34800,2631.79340152931,87989.890625,1537568.5,0,119100,338000,2280290.25,0.908524334430695,32135.251953125,0,2489.1953125,7064.21533203125,2236.30493164063,108.680236816406,1003.20220947266,0,0,0,727.321594238281,55.0046005249023,1838.99267578125,47658.171875
"2637-001",30318102528,3,3732.28393554688,3,3,181,3,5,4,2,1,3,1,0,6,5,2015,1,0,46400,9000,0,24000,0,0,9422.83485440064,203544.78125,2747654.5,0,148500,0,3188522,0.908524334430695,46400.29296875,0,2507.75463867188,0,0,783.567810058594,151.985137939453,0,405.293701171875,0,0,159.125640869141,3437.30908203125,53845.328125
"4012-001",190403100672,3,2815.29272460938,19,4,31,4,1,6,2,1,3,1,1,6,5.24000000953674,2015,3,84500,23400,35800,96000,12000,0,37200,15149.88359706,97834.4921875,2145656.25,0,25300,24700,2597540.75,0.908524334430695,34574.625,0,407.678527832031,398.01025390625,1361.61401367188,377.062347412109,576.873168945313,1546.92248535156,193.365310668945,0,599.432434082031,244.121826171875,1576.48303222656,41856.1875
"3037-001",200222097408,3,4155.4306640625,20,2,221,1,1,4,2,1,3,1,0,2,1.87999999523163,2015,1,36000,0,39800,0,24000,0,36000,3794.99133614378,48053.58984375,1380657.75,0,0,0,1568306.375,0.908524334430695,62009.29296875,0,0,0,1616.86315917969,0,1787.53198242188,0,1077.90869140625,0,1616.86315917969,170.443923950195,2158.22436523438,70437.1328125
"4845-001",140515098624,3,2823.71264648438,14,5,151,1,8,5,2,1,3,1,0,7,6.0799999833107,2015,2,988000,5200,315000,360000,144000,0,417000,190044.262927042,267399.71875,3814720,0,266000,0,6767364,0.908524334430695,52977.0390625,0,3694.0830078125,0,13720.8798828125,72.2151565551758,4374.572265625,4999.5107421875,1999.80444335938,0,5791.10009765625,2639.24560546875,3713.52172851563,93981.9765625
"4806-001",140313100288,3,2453.44775390625,14,3,131,3,6,5,2,1,3,1,0,4,2.75999999046326,2015,2,166000,5200,0,60000,0,0,54000,18597.8537395096,56456.78125,1114100,208000,0,71500,1753854.625,0.908524334430695,34083.4609375,6363.306640625,0,2187.38671875,5078.408203125,159.082672119141,0,1835.56921386719,0,0,1652.01232910156,568.960815429688,1727.17224121094,53655.359375
"2881-001",80214106112,3,2097.9912109375,8,2,141,3,7,4,2,1,3,1,1,4,3.03999999165535,2015,1,124000,36400,0,0,0,0,18600,2756.2609193677,149946.3125,1245902.75,0,47400,39000,1664005.25,0.908524334430695,34605.0234375,0,1316.53784179688,1083.22741699219,3444.10766601563,1011.01220703125,0,0,0,0,516.616149902344,76.5553131103516,4164.76806640625,46217.84765625
"1843-001",10510101504,3,5011.033203125,1,5,101,1,2,4,2,1,3,1,0,8,6.68000003695488,2015,1,106000,7800,36000,1040000,72000,0,310400,12481.0267221105,60160.72265625,2295280,15600,222000,0,4177721.75,0.908524334430695,29012.677734375,197.186294555664,2806.11279296875,0,1339.85559082031,98.593147277832,455.045318603516,13145.7529296875,910.090637207031,0,3923.50170898438,157.762023925781,760.4404296875,52807.01953125
"3035-001",200222097408,3,4155.4306640625,20,2,221,1,1,4,2,1,3,1,0,4,2.68000000715256,2015,1,77500,24000,118000,30000,28800,0,58800,10314.3302590141,136683.484375,3107520,270400,0,32500,3894517.75,0.908524334430695,97905.6484375,8519.2333984375,0,1023.9462890625,2441.71801757813,756.144958496094,3717.71264648438,945.18115234375,907.373901367188,0,1852.55505371094,324.963684082031,4306.35498046875,122700.828125
"1952-001",250501300224,3,3203.53149414063,25,5,13,3,6,4,2,1,3,1,0,8,6.39999997615814,2015,1,713000,683600,183000,42000,720000,0,284400,113310.930812092,666659.75,2919800,1716000,1096000,542100,9679871,0.908524334430695,38521.37109375,22639.453125,14459.6962890625,7152.0087890625,9406.71875,9018.83984375,2414.34716796875,554.112487792969,9499.0712890625,0,3752.13305664063,1494.92858886719,8795.3447265625,127708.03125
"4573-001",240208101376,3,2576.0556640625,24,2,81,1,7,5,2,1,3,1,0,9,7.6800000667572,2015,2,120000,5200,48000,36000,42000,0,67200,6558.79825565491,67327.2265625,1885000,780000,0,273000,3330286,0.908524334430695,20724.24609375,8575.5498046875,0,3001.4423828125,1319.3154296875,57.1703338623047,527.726135253906,395.794616699219,461.760375976563,0,738.816589355469,72.1093597412109,740.215393066406,36614.14453125
"4255-001",150110109696,3,7106.47412109375,15,1,101,5,1,4,2,1,3,1,1,2,1.40000000596046,2015,1,38000,5200,75000,0,0,0,55200,13600.4848570641,91740.1015625,1362226.625,182000,0,52000,1874967.25,0.908524334430695,82158.015625,10976.7041015625,0,3136.201171875,2291.83935546875,313.6201171875,4523.3671875,0,0,0,3329.1982421875,820.266479492188,5532.98876953125,113082.203125
"3758-001",90123100160,3,2299.60131835938,9,1,231,1,5,6,2,1,3,1,0,5,4.8400000333786,2015,3,42000,18000,6000,0,120000,0,94200,23165.1964161983,190300.65625,3564889,1820000,94400,0,5972954.5,0.908524334430695,62191.24609375,31750.796875,1646.8544921875,0,732.710693359375,314.018859863281,104.672958374023,0,2093.45922851563,0,1643.36535644531,404.128265380859,3319.888671875,104201.1328125
"3721-001",50611101696,3,4389.9814453125,5,6,111,1,8,4,2,1,3,1,0,4,2.91999998688698,2015,1,99900,51600,62000,0,24000,0,69600,2039.78439018936,80042.2421875,1295141,865800,11000,0,2561123,0.908524334430695,37450.9453125,25035.908203125,318.081512451172,0,2888.75854492188,1492.09155273438,1792.82312011719,0,693.996032714844,0,2012.58850097656,58.9834289550781,2314.54174804688,74058.71875
"4997-001",40706101248,3,5015.33984375,4,7,61,3,1,4,2,1,3,1,0,11,7.2399999499321,2015,1,295000,0,212000,156000,120000,0,261600,14204.0124639535,59612.6171875,3532941.5,52000,66000,166400,4935758,0.908524334430695,41202.77734375,606.44775390625,769.722106933594,1940.6328125,3440.4248046875,0,2472.44067382813,1819.34326171875,1399.49475097656,0,3050.89868164063,165.653671264648,695.229553222656,57563.0625
"3831-001",90315104256,3,2937.34765625,9,3,151,7,2,6,2,1,3,1,0,3,2.35999998450279,2015,3,2000,17200,10000,0,0,0,57600,657.948350382328,75533.5390625,494000,223600,0,6500,887091.5,0.908524334430695,17674.353515625,7999.970703125,0,232.55729675293,71.5560913085938,615.382385253906,357.780456542969,0,0,0,2060.8154296875,23.5401058197021,2702.4423828125,31738.3984375
"2692-001",30426103808,3,3621.52612304688,3,4,261,3,1,5,2,1,3,1,0,7,5.60000005364418,2015,2,190000,231600,110000,249600,120000,0,186000,32856.7507158089,407454.875,2550600,1539200,740350,377000,6734662,0.908524334430695,38457.66796875,23207.888671875,11162.916015625,5684.36474609375,2864.79907226563,3492.03930664063,1658.56787109375,3763.44140625,1809.34680175781,0,2804.48754882813,495.410461425781,6143.5595703125,101544.4921875
"3755-001",90123100160,3,2299.60131835938,9,1,231,1,5,6,2,1,3,1,1,2,1.28000000119209,2015,3,0,38800,0,0,96000,0,61800,7439.82477531462,92781.5,1476800,0,0,0,1773621.375,0.908524334430695,97418.25,0,0,0,0,2559.47192382813,0,0,6332.7138671875,0,4076.6845703125,490.773773193359,6120.40283203125,116998.296875
"2049-001",110409105408,3,3282.009765625,11,4,91,5,3,4,2,1,3,1,0,5,3.59999999403954,2015,1,0,11200,24800,0,0,0,28800,74.5437233297348,76427.625,711186.125,0,21600,2600,876688.3125,0.908524334430695,16680.51171875,0,506.617095947266,60.981689453125,0,262.690368652344,581.671508789063,0,0,0,675.489501953125,1.74838542938232,1792.57141113281,20562.283203125
"3644-001",50220101632,3,8725.009765625,5,2,201,3,2,5,2,1,3,1,0,4,3.24000000953674,2015,2,0,130000,48000,0,28800,0,100800,6380.18874560719,79313.6875,947219,520000,17400,0,1877913,0.908524334430695,24685.048828125,13551.486328125,453.453582763672,0,0,3387.87158203125,1250.90649414063,0,750.543884277344,0,2626.90356445313,166.271240234375,2066.95849609375,48939.4453125
"4934-001",40220102656,3,5137.05078125,4,2,201,1,1,5,2,1,3,1,0,5,3.71999999880791,2015,2,8000,53200,22000,0,0,0,67200,1539.52787075386,76310.2265625,1630200,338000,0,0,2196449.75,0.908524334430695,37002.1171875,7671.89013671875,0,0,181.583190917969,1207.52819824219,499.353790283203,0,0,0,1525.298828125,34.9440498352051,1732.08178710938,49854.796875
"2159-001",180326105088,3,2824.65551757813,18,3,261,2,4,4,2,1,3,1,0,10,7.64000004529953,2015,1,138000,87600,0,24000,48000,0,78000,14464.2101095266,125059.453125,2260358.5,702000,173000,32500,3682982.25,0.908524334430695,24981.158203125,7758.4033203125,1911.97119140625,359.185333251953,1525.15625,968.142639160156,0,265.244567871094,530.489135742188,0,862.044799804688,159.856369018555,1382.13916015625,40703.79296875
"4839-001",140515098624,3,2823.71264648438,14,5,151,1,8,5,2,1,3,1,0,1,0.879999995231628,2015,2,10000,5200,6000,36000,0,0,7200,5615.32064539032,30000,678166.6875,26000,0,0,804182,0.908524334430695,65070.23828125,2494.70556640625,0,0,959.502136230469,498.941101074219,575.701293945313,3454.20751953125,0,0,690.841491699219,538.791198730469,2878.50634765625,77161.4296875
"2713-001",30512103424,3,3573.87475585938,3,5,121,3,5,4,2,1,3,1,0,5,4.31999999284744,2015,1,81000,23800,15600,36000,30000,0,75600,9829.33506182547,160552.5625,1352000,520000,215200,0,2519581.75,0.908524334430695,26425.3984375,10163.615234375,4206.1728515625,0,1583.17846679688,465.180847167969,304.908447265625,703.634887695313,586.362426757813,0,1477.63317871094,192.118408203125,3138.06616210938,49246.265625
"3875-001",90602102784,3,1874.3564453125,9,6,21,3,2,5,2,1,3,1,1,3,2.15999999642372,2015,2,43000,10000,11000,0,0,0,74400,3377.8888495903,30000,386100,0,0,0,557877.875,0.908524334430695,15092.9677734375,0,0,0,1680.90551757813,390.908264160156,429.999084472656,0,0,0,2908.357421875,132.044464111328,1172.72485351563,21807.90625
"4421-001",170213097472,3,1773.57299804688,17,2,131,2,3,6,2,1,3,1,0,4,3.03999999165535,2015,3,175500,26600,52800,60000,0,1000,95000,5178.14247320614,163032.21875,1197733.25,400400,0,13000,2190243.5,0.908524334430695,33267.11328125,11121.134765625,0,361.075805664063,4874.52294921875,738.816650390625,1466.52319335938,1666.50366210938,0,27.7750606536865,2638.630859375,143.823226928711,4528.22998046875,60834.1484375
"4916-001",40133103616,3,4171.109375,4,1,331,3,3,4,2,1,3,1,0,2,1.60000002384186,2015,1,6000,36200,0,0,0,0,30000,1315.89670076466,30875.63671875,431600,10400,0,39000,585391.5,0.908524334430695,22776.66015625,548.835205078125,0,2058.13208007813,316.635681152344,1910.36865234375,0,0,0,0,1583.17846679688,69.4433059692383,1629.38806152344,30892.640625
"2067-001",180102103040,3,3172.810546875,18,1,21,3,15,4,2,1,3,1,0,6,5.48000001907349,2015,1,73500,5200,77000,0,120000,0,100800,26327.7415481657,257171.734375,2078646.875,0,273500,78000,3090146.5,0.908524334430695,32027.921875,0,4214.10498046875,1201.82885742188,1132.49267578125,80.1219253540039,1186.4208984375,0,1848.96752929688,0,1553.13269042969,405.659484863281,3962.51831054688,47613.171875
"1857-001",10709101568,3,6886.97119140625,1,7,91,2,17,4,2,1,3,1,0,8,6.80000004172325,2015,1,275000,32000,48000,6300000,480000,0,99600,36126.6682087112,135695.09375,1404000,0,0,0,8810422,0.908524334430695,17433.587890625,0,0,0,3414.69873046875,397.346740722656,596.020141601563,78227.640625,5960.201171875,0,1236.74182128906,448.587951660156,1684.93762207031,109399.765625
"3759-001",90123100160,3,2299.60131835938,9,1,231,1,5,6,2,1,3,1,0,5,4.08000001311302,2015,3,81000,82400,0,156000,180000,0,138000,17236.9601994714,110772.1328125,1531400,1092000,0,157950,3546759.25,0.908524334430695,31692.54296875,22599.095703125,0,3268.7978515625,1676.306640625,1705.27978515625,0,3228.4423828125,3725.12573242188,0,2855.9296875,356.721374511719,2292.44506835938,73400.6875
"4749-001",140123111424,3,1917.40063476563,14,1,231,5,2,5,2,1,3,1,1,2,1.75999999046326,2015,2,3500,5200,18000,180000,60000,0,56400,15228.9682872604,48000,976300,15600,0,13000,1391229,0.908524334430695,46838.09375,748.41162109375,0,623.676391601563,167.912872314453,249.470550537109,863.551879882813,8635.5185546875,2878.50634765625,0,2705.7958984375,730.611328125,2302.80517578125,66744.359375
"3718-001",50611101696,3,4389.9814453125,5,6,111,1,8,4,2,1,3,1,0,5,3.99999997019768,2015,1,14500,77200,86000,0,14400,0,103200,3695.03942137222,183724.71875,1283360,332800,2350,71500,2172729.75,0.908524334430695,27090.505859375,7025.0908203125,49.606258392334,1509.296875,306.081176757813,1629.61840820313,1815.37805175781,0,303.970275878906,0,2178.45361328125,77.9987564086914,3878.25366210938,45864.25390625
"3116-001",200718106624,3,3335.15991210938,20,7,181,3,11,4,2,1,3,1,1,1,0.720000028610229,2015,1,0,24400,9600,0,0,0,24000,1100.89563716564,121273.0546875,422933.34375,0,0,0,603307.3125,0.908524334430695,49598.44140625,0,0,0,0,2861.44848632813,1125.81579589844,0,0,0,2814.53930664063,129.104751586914,14221.9912109375,70751.34375
"4026-001",190429102080,3,2710.51635742188,19,4,291,3,4,6,2,1,3,1,0,10,7.63999998569489,2015,3,174500,10400,93600,0,24000,0,68400,26792.6850403917,139162.6875,3021029,15600,71450,175500,3820434.5,0.908524334430695,33387.98046875,172.408966064453,789.655151367188,1939.60083007813,1928.54895019531,114.939308166504,1034.45373535156,0,265.244567871094,0,755.947021484375,296.108917236328,1538.00610351563,42222.89453125
"4840-001",140515098624,3,2823.71264648438,14,5,151,1,8,5,2,1,3,1,0,4,2.75999999046326,2015,2,289000,5200,109700,0,72000,1200,102000,10999.6379954273,53612.41015625,2284966.75,0,0,57200,2985879,0.908524334430695,69903.578125,0,0,1749.90930175781,8841.3251953125,159.082672119141,3356.03247070313,0,2202.68310546875,36.7113838195801,3120.4677734375,336.509948730469,1640.15490722656,91346.4609375
"4426-001",170213097472,3,1773.57299804688,17,2,131,2,3,6,2,1,3,1,1,1,0.720000028610229,2015,3,0,9600,0,0,0,0,12000,1491.48123715267,121225.421875,0,962000,0,0,1106316.875,0.908524334430695,0,112816.1171875,0,0,0,1125.81579589844,0,0,0,0,1407.26965332031,174.909698486328,14216.4052734375,129740.515625
"3724-001",50611101696,3,4389.9814453125,5,6,111,1,8,4,2,1,3,1,0,6,5.16000002622604,2015,1,64000,10400,191000,0,18000,0,108000,13701.6407297219,198740.5625,1997770.625,26000,11500,72800,2711912.75,0.908524334430695,32690.72265625,425.453643798828,188.181411743164,1191.27014160156,1047.2705078125,170.181457519531,3125.44799804688,0,294.544830322266,0,1767.26892089844,224.208190917969,3252.111328125,44376.66015625
"2618-001",30119301120,3,3610.01782226563,3,1,193,1,9,4,2,1,3,1,1,3,2.11999997496605,2015,1,50000,190400,32000,156000,24000,0,240000,8511.09587415523,96000,2021500,296400,84000,0,3198811,0.908524334430695,80513.0859375,11805.134765625,3345.58471679688,0,1991.41943359375,7583.3251953125,1274.50842285156,6213.22900390625,955.88134765625,0,9558.8134765625,338.983245849609,3823.525390625,127403.4921875
"3645-001",50220101632,3,8725.009765625,5,2,201,3,2,5,2,1,3,1,1,3,1.75999999046326,2015,2,3000,44400,18000,0,0,0,27600,2193.16116794109,31621.158203125,1167343.5,52000,0,0,1346157.75,0.908524334430695,56003.42578125,2494.70556640625,0,0,143.925323486328,2130.0947265625,863.551879882813,0,0,0,1324.11291503906,105.217140197754,1517.02844238281,64582.05859375
"1951-001",250501300224,3,3203.53149414063,25,5,13,3,6,4,2,1,3,1,0,2,1.87999999523163,2015,1,28000,168000,6000,0,48000,0,32400,12764.0921149931,60000,1084200,182000,0,32500,1653864.125,0.908524334430695,48694.52734375,8174.14111328125,0,1459.66809082031,1257.56018066406,7545.361328125,269.477172851563,0,2155.8173828125,0,1455.1767578125,573.271911621094,2694.77197265625,74279.7734375
"4270-001",150312304640,3,8808.0244140625,15,3,123,1,5,5,2,1,3,1,0,5,3.68000000715256,2015,2,28000,5200,22400,0,0,0,16800,6703.50114745712,149968.328125,685100,10400,0,244400,1168971.875,0.908524334430695,15719.3564453125,238.624008178711,0,5607.6640625,642.44921875,119.312004089355,513.959411621094,0,0,0,385.469543457031,153.80924987793,3440.96557617188,26821.609375
"3761-001",90123100160,3,2299.60131835938,9,1,231,1,5,6,2,1,3,1,0,3,2.43999999761581,2015,3,0,656400,0,0,16800,0,127200,19215.1993469246,110625.9140625,2017600,197600,31750,52000,3229191.25,0.908524334430695,69819.0390625,6837.94677734375,1098.70849609375,1799.45971679688,0,22714.71875,0,0,581.363891601563,0,4401.75537109375,664.941833496094,3828.208984375,111746.140625
"4252-001",150110109696,3,7106.47412109375,15,1,101,5,1,4,2,1,3,1,0,7,5.11999997496605,2015,1,63500,10400,48000,0,120000,0,87600,128281.26810354,244725.1875,1289040,0,73000,11700,2076246.5,0.908524334430695,21258.12890625,0,1203.87524414063,192.94987487793,1047.20654296875,171.511001586914,791.589233398438,0,1978.97314453125,0,1444.650390625,2115.54321289063,4035.87133789063,34240.30078125
"4082-001",190701109248,3,2772.67163085938,19,7,11,3,2,6,2,1,3,1,1,1,0.720000028610229,2015,3,0,19600,48000,0,0,0,26400,4090.66250115938,55628.37890625,361771.4375,0,0,0,515490.46875,0.908524334430695,42425.83203125,0,0,0,0,2298.54052734375,5629.07861328125,0,0,0,3095.99340820313,479.722106933594,6523.677734375,60452.84375
"2882-001",80214106112,3,2097.9912109375,8,2,141,3,7,4,2,1,3,1,0,5,3.75999999046326,2015,1,29500,17200,0,240000,0,10000,52200,8709.71399563961,60636.6171875,2402400,0,46400,84500,2951546.25,0.908524334430695,53949.33203125,0,1041.978515625,1897.56848144531,662.464721679688,386.250640869141,0,5389.5439453125,0,224.564315795898,1172.22570800781,195.589096069336,1361.68212890625,66281.1953125
"4250-001",150110109696,3,7106.47412109375,15,1,101,5,1,4,2,1,3,1,0,7,4.63999998569489,2015,1,87000,5200,36000,0,0,0,19200,13045.8751838409,78996.7109375,1231632,156000,21000,31200,1679274.625,0.908524334430695,22412.56640625,2838.802734375,382.146514892578,567.760559082031,1583.17846679688,94.6267623901367,655.108337402344,0,0,0,349.39111328125,237.401702880859,1437.53894042969,30558.521484375
"4464-001",170402299904,3,2745.75366210938,17,4,23,3,14,6,2,1,3,1,0,10,6.76000002026558,2015,3,175000,5200,548000,0,120000,0,144000,42009.6752003064,406047.90625,3459485.75,416000,0,130000,5445743.5,0.908524334430695,43210.9140625,5196.07275390625,0,1623.77282714844,2185.84790039063,64.9509124755859,6844.82666015625,0,1498.8671875,0,1798.640625,524.724365234375,5071.765625,68020.3828125
"3856-001",90411098112,3,2496.828125,9,4,111,1,3,5,2,1,3,1,1,4,3.03999999165535,2015,2,60000,0,14000,0,30000,1500,55200,10847.8311545766,169269.171875,925600,197600,22400,305500,1791917,0.908524334430695,25708.595703125,5488.35205078125,622.161376953125,8485.28125,1666.50366210938,0,388.850860595703,0,833.251831054688,41.6625900268555,1533.18334960938,301.299163818359,4701.46142578125,49770.60546875
