"y5_hhid","booster","cluster","strata","hhweight2","urban","area","region","district","month","quarter","mainland","femalehead","hhsize","adulteq","intyear","intmonth","hhweight_pan","hhweight","nf_clothing","nf_utilities","nf_hhexpenses","nf_transport","nf_communic","nf_recreat","nf_other","dur_exp","rent_exp","foodIN","foodOUT","educa","health","expm","fisherb4c4","foodINR_pae","foodOUTR_pae","educaR_pae","healthR_pae","nf_clothingR_pae","nf_utilitiesR_pae","nf_hhexpensesR_pae","nf_transportR_pae","nf_communicR_pae","nf_recreatR_pae","nf_otherR_pae","dur_expR_pae","rent_expR_pae","expmR_pae"
"7121-001-01",0,200310095872,3,5184.8671875,1,3,20,203,9,3,1,0,9,6.56000003218651,2021,9,5140.20068359375,5184.8671875,12000,10400,36000,0,24000,0,78000,59617.1659012677,57000.41015625,1944891.25,0,123000,0,2344909,0.961722493171692,23648.677734375,0,1495.60412597656,0,145.91259765625,126.457588195801,437.73779296875,0,291.8251953125,0,948.431884765625,724.907958984375,693.08984375,28512.6484375
"1000-001-01",0,20203304960,3,2248.76196289063,1,3,2,22,9,3,1,0,4,3.51999998092651,2021,9,2164.92016601563,2248.76196289063,95000,19200,14400,52000,12000,0,48000,52296.9723121288,161388.21875,1089400,0,30000,0,1573685.25,0.961722493171692,24686.533203125,0,679.820068359375,0,2152.763671875,435.084838867188,326.313629150391,1178.35485839844,271.928039550781,0,1087.71215820313,1185.08435058594,3657.1650390625,35660.76171875
"8851-001-01",0,140714098688,3,2828.80493164063,1,3,14,147,7,3,1,0,10,7.88000002503395,2021,7,2418.06005859375,2828.80493164063,153000,0,163400,84000,432000,0,52800,29935.6885897962,210743.21875,4043453,0,50000,0,5219331.5,0.961722493171692,40929.984375,0,506.126617431641,0,1548.74743652344,0,1654.02185058594,850.292724609375,4372.93408203125,0,534.4697265625,303.024963378906,2133.25512695313,52832.8515625
"8848-001-01",0,140714098688,3,4301.42138671875,1,3,14,147,7,3,1,1,8,5.51999998092651,2021,7,4057.01684570313,4301.42138671875,130000,5200,88000,0,0,0,51600,5584.67730562892,55086.4921875,5015654.5,0,45000,0,5396125.5,0.961722493171692,72477.6171875,0,650.2626953125,0,1878.53662109375,75.1414642333984,1271.62475585938,0,0,0,745.634521484375,80.7001571655273,796.015319824219,77975.53125
"5009-001-03",0,20106102784,3,7230.654296875,1,3,2,21,7,3,1,0,4,3.28000000119209,2021,7,7260.4775390625,7230.654296875,0,10400,0,0,360000,0,294000,737456.263611982,209816.734375,2303600,0,0,0,3915273,0.961722493171692,56020.7109375,0,0,0,0,252.915176391602,0,0,8754.755859375,0,7149.71728515625,17934.02734375,5102.484375,95214.609375
"8037-001-01",0,190523097088,3,6636.568359375,1,3,19,195,7,3,1,1,2,1.63999998569489,2021,7,5438.29541015625,6636.568359375,0,149200,22000,0,0,1000,49200,3380.8382608947,232932.25,1404000,0,32000,19500,1913213.125,0.961722493171692,68287.1015625,0,1556.40112304688,948.431945800781,0,7256.72021484375,1070.02575683594,0,0,48.6375350952148,2392.966796875,164.435638427734,11329.25,93053.96875
"5868-001-01",0,250121109504,3,3081.10595703125,1,3,25,251,7,3,1,0,2,1.87999999523163,2021,7,3073.08056640625,3081.10595703125,38500,0,69100,0,48000,0,102000,15375.6654019201,180000,1422850,0,0,0,1875825.625,0.961722493171692,60369.37109375,0,0,0,1633.49670410156,0,2931.80834960938,0,2036.5673828125,0,4327.70556640625,652.3662109375,7637.12744140625,79588.4453125
"5903-001-09",0,250402095104,3,3653.35913085938,1,3,25,254,8,3,1,0,3,2.28000000119209,2021,8,3777.29956054688,3653.35913085938,149500,137200,63000,0,180000,0,54000,44635.9189839702,120000,423800,1414400,0,0,2586536,0.961722493171692,14826.59765625,49482.6328125,0,0,5230.24169921875,4799.92724609375,2204.04833984375,0,6297.28076171875,0,1889.18420410156,1561.58288574219,4198.18701171875,90489.6875
"6645-001-01",0,30111102976,3,938.524108886719,1,3,3,31,8,3,1,0,2,1.60000002384186,2021,8,1472.23803710938,938.524108886719,0,87600,12000,0,0,0,64800,138227.378153158,516185.78125,949866.6875,0,0,0,1768679.875,0.961722493171692,47354.15234375,0,0,0,0,4367.1640625,598.241638183594,0,0,0,3230.5048828125,6891.11474609375,25733.65234375,88174.828125
"5979-001-01",0,110204100608,3,2894.85009765625,1,3,11,112,8,3,1,1,5,4.52000004053116,2021,8,2960.56762695313,2894.85009765625,56000,17200,48000,0,24000,0,72000,29850.3399429184,167786,2092325.625,3016000,166500,71500,5761162,0.961722493171692,36923.78515625,53224.09765625,2938.2666015625,1261.77807617188,988.245788574219,303.532653808594,847.067810058594,0,423.533905029297,0,1270.60180664063,526.776306152344,2960.9609375,101668.6484375
"6802-001-02",0,30711101440,3,3290.2626953125,1,3,3,37,7,3,1,0,5,3.59999999403954,2021,7,2983.94946289063,3290.2626953125,570000,160400,38400,580000,96000,0,129600,62712.8429966069,246245.421875,1571514.25,52000,120000,0,3626872.5,0.961722493171692,34820.1953125,1152.16918945313,2658.85180664063,0,12629.5458984375,3553.99853515625,850.832580566406,12851.1171875,2127.08154296875,0,2871.56005859375,1389.53466796875,5456.083984375,80360.96875
"6966-001-03",0,80321101824,3,2146.88134765625,1,3,8,83,8,3,1,0,3,2.43999999761581,2021,8,2248.93627929688,2146.88134765625,308000,10400,24000,0,96000,0,78000,121686.325880056,118012.125,2103075,260000,3320000,106600,6545773.5,0.961722493171692,68751.2109375,8499.6083984375,108533.4609375,3484.83935546875,10068.7666015625,339.984344482422,784.579223632813,0,3138.31689453125,0,2549.88256835938,3978.0234375,3857.91088867188,213986.578125
"7252-001-18",0,120612102144,3,7378.52490234375,1,3,15,154,9,3,1,0,3,2.40000000596046,2021,9,7386.29248046875,7378.52490234375,82500,65200,24000,0,12000,0,164000,15996.0876039637,150510.15625,1057401,0,0,39000,1610607.25,0.961722493171692,35143.40625,0,0,1296.19030761719,2741.94091796875,2166.96435546875,797.655578613281,0,398.827789306641,0,5450.646484375,531.640319824219,5002.302734375,53529.57421875
"7860-001-01",0,90422099968,3,539.35986328125,1,3,9,94,8,3,1,1,2,1.28000003099442,2021,8,684.2958984375,539.35986328125,0,5200,0,0,0,0,24000,12025.1676102715,137760.3125,1028541.8125,0,23500,0,1231027.25,0.961722493171692,64095.47265625,0,1464.44567871094,0,0,324.047546386719,0,0,0,0,1495.60412597656,749.370422363281,8584.787109375,76713.7265625
"2198-001-03",0,180414103552,3,863.022033691406,1,3,25,254,9,3,1,0,2,2,2021,9,843.611022949219,863.022033691406,98000,5200,48000,0,48000,0,64800,14376.9313240263,165283.375,1483969.75,0,0,149500,2077130,0.961722493171692,59184.8359375,0,0,5962.47509765625,3908.51220703125,207.390441894531,1914.37329101563,0,1914.37329101563,0,2584.40405273438,573.391967773438,6591.9599609375,82841.7109375
"7234-001-01",0,120506105856,3,3491.45849609375,1,3,12,263,7,3,1,1,1,0.720000028610229,2021,7,3738.7236328125,3491.45849609375,60000,5200,26000,0,0,0,42000,2633.82511185048,94668.09375,934008.8125,0,0,26000,1190510.75,0.961722493171692,103474.625,0,0,2880.42260742188,6647.12939453125,576.084533691406,2880.42260742188,0,0,0,4652.99072265625,291.789611816406,10487.8505859375,131891.3125
"8335-001-01",0,100503109632,3,3137.509765625,1,3,10,102,7,3,1,0,2,2,2021,7,2965.1474609375,3137.509765625,0,70400,128000,0,0,0,36000,9166.80053578415,120000,862115.625,0,0,273000,1498682.375,0.961722493171692,34383.56640625,0,0,10887.998046875,0,2807.74755859375,5104.99560546875,0,0,0,1435.78002929688,365.597473144531,4785.93310546875,59771.6171875
"8032-001-03",0,190523097088,3,2218.20581054688,1,3,25,255,9,3,1,1,5,5.48000013828278,2021,9,2040.54931640625,2218.20581054688,0,26000,48000,600000,60000,0,108000,19353.6948342204,112647.90625,1185600,0,105000,156000,2420601.75,0.961722493171692,17257.306640625,0,1528.35461425781,2270.6982421875,0,378.44970703125,698.676391601563,8733.455078125,873.345458984375,0,1572.02185058594,281.707702636719,1639.67565917969,35233.69140625
"7027-001-06",0,210107105280,3,4610.5849609375,1,3,21,216,7,3,1,0,4,2.91999998688698,2021,7,4242.0927734375,4610.5849609375,184000,140400,30000,316000,72000,0,132000,18197.308527536,180000,3843238,0,41000,0,4956835.5,0.961722493171692,104985.625,0,1119.99584960938,0,5026.32275390625,3835.302734375,819.509155273438,8632.1630859375,1966.82189941406,0,3605.84008789063,497.095336914063,4917.0546875,135405.734375
"5883-001-06",0,250202095616,3,3496.51245117188,1,3,25,252,7,3,1,0,4,2.68000000715256,2021,7,3617.87182617188,3496.51245117188,20000,5200,24000,0,0,0,132000,12025.1676102715,155190.90625,1072500,0,0,19500,1440416,0.961722493171692,31921.103515625,0,0,580.383728027344,595.265319824219,154.768981933594,714.318420410156,0,0,0,3928.75122070313,357.908264160156,4618.98828125,42871.484375
"8185-001-01",0,60408102912,3,1583.94458007813,1,3,6,64,9,3,1,0,4,3.5200001001358,2021,9,2605.87182617188,1583.94458007813,50000,72000,96000,0,0,0,30000,21122.5793115447,166361.09375,2955404,0,64000,1612000,5066887.5,0.961722493171692,66971.4296875,0,1450.28283691406,36528.99609375,1133.03344726563,1631.56811523438,2175.42407226563,0,0,0,679.820068359375,478.651763916016,3769.853515625,114819.0546875
"8107-001-01",0,220403105792,3,3329.77416992188,1,3,22,224,7,3,1,1,4,3.8400000333786,2021,7,3218.37158203125,3329.77416992188,155000,0,96000,0,60000,0,78000,60289.2114797828,231493.234375,1492075.5,884000,30000,286000,3372858,0.961722493171692,30993.810546875,18362.6953125,623.168395996094,5940.8720703125,3219.70336914063,0,1994.13891601563,0,1246.33679199219,0,1620.23779296875,1252.34436035156,4808.64208984375,70061.953125
"7273-001-01",0,120718098432,3,4750.2578125,1,3,12,127,8,3,1,0,7,6.40000003576279,2021,8,3548.69360351563,4750.2578125,330000,245200,160000,560000,144000,0,140400,434869.018151662,371897.53125,2243679.5,182000,229500,6500,5048046,0.961722493171692,27963.802734375,2268.3330078125,2860.34301757813,81.0118942260742,4112.91162109375,3056.01782226563,1994.13891601563,6979.48583984375,1794.72497558594,0,1749.85681152344,5419.9326171875,4635.095703125,62915.65625
"8964-001-05",0,40720105472,3,2174.64721679688,1,3,4,47,8,3,1,0,5,3.59999999403954,2021,8,2254.76586914063,2174.64721679688,470000,84000,61000,1040000,36000,0,144000,4416.76208067364,247530.984375,2405472.75,364000,72000,6500,4934921,0.961722493171692,53298.296875,8065.18408203125,1595.31115722656,144.021148681641,10413.8359375,1861.1962890625,1351.5830078125,23043.3828125,797.655578613281,0,3190.62231445313,97.8626327514648,5484.568359375,109343.53125
"5864-001-05",0,250121109504,3,2916.60815429688,1,3,25,256,9,3,1,0,2,1.87999999523163,2021,9,2980.15747070313,2916.60815429688,198000,305200,26000,0,48000,0,108000,96172.1977157668,1200000,2012400,52000,0,65000,4110772.25,0.961722493171692,85383.0859375,2206.28125,0,2757.8515625,8400.8408203125,12949.173828125,1103.140625,0,2036.5673828125,0,4582.2763671875,4080.44091796875,50914.18359375,174413.84375
"8110-001-01",0,220403105792,3,2176.28295898438,1,3,22,224,7,3,1,1,6,5.20000007748604,2021,7,2022.03210449219,2176.28295898438,180000,5200,36000,0,12000,1000,97200,54184.3852270927,198335.5,2890515.75,0,20000,0,3494435.75,0.961722493171692,44339.15234375,0,306.790588378906,0,2761.115234375,79.7655563354492,552.223083496094,0,184.074356079102,15.3395299911499,1491.00231933594,831.162963867188,3042.37329101563,53603
"6972-001-01",0,80321101824,3,1966.35949707031,1,3,8,83,8,3,1,0,4,3.11999997496605,2021,8,1955.46459960938,1966.35949707031,88000,110000,57000,1040000,12000,0,126000,39275.0999169417,126325.6953125,754361.875,135200,75000,45500,2608662.75,0.961722493171692,19285.927734375,3456.50732421875,1917.44128417969,1163.24768066406,2249.7978515625,2812.2470703125,1457.25537109375,26588.51953125,306.790588378906,0,3221.30126953125,1004.10260009766,3229.6279296875,66692.765625
"8857-001-01",0,140714098688,3,1388.6630859375,1,3,14,147,7,3,1,0,7,4.95999997854233,2021,7,1256.90649414063,1388.6630859375,230000,75600,93000,228000,48000,0,91200,22997.7538828635,74653.6015625,3198873.5,104000,102300,44200,4312825,0.961722493171692,51443.53125,1672.50354003906,1645.16455078125,710.814025878906,3698.80590820313,1215.78149414063,1495.60412597656,3666.642578125,771.924743652344,0,1466.65698242188,369.844482421875,1200.56164550781,69357.8359375
"5851-001-04",0,250101104640,3,2272.12524414063,1,3,18,183,9,3,1,1,2,1.92000007629395,2021,9,2029.58117675781,2272.12524414063,43000,0,41000,0,0,0,22800,12332.8573329689,65184.54296875,1742978.5,0,0,0,1927295.875,0.961722493171692,72411.2734375,0,0,0,1786.416015625,0,1703.32690429688,0,0,0,947.215942382813,512.363098144531,2708.06298828125,80068.65625
"8417-001-05",0,170411098112,3,2963.287109375,1,3,17,175,9,3,1,0,3,2.40000000596046,2021,9,2849.80932617188,2963.287109375,80000,15600,12000,0,72000,0,105600,12475.2549548678,70150.5,664490.25,0,0,7800,1040116,0.961722493171692,22084.763671875,0,0,259.238067626953,2658.85180664063,518.476135253906,398.827789306641,0,2392.96655273438,0,3509.68432617188,414.623168945313,2331.49731445313,34568.9296875
"6988-001-01",0,80510099456,3,878.389526367188,1,3,8,85,8,3,1,0,4,3.51999998092651,2021,8,930.866027832031,878.389526367188,49000,125200,134000,0,120000,0,126000,58132.5221609407,333781.59375,725483.3125,0,2580000,162500,4414097.5,0.961722493171692,16439.9375,0,58464.52734375,3682.35864257813,1110.37280273438,2837.11572265625,3036.52978515625,0,2719.2802734375,0,2855.24438476563,1317.32189941406,7563.71435546875,100026.40625
"8108-001-01",0,220403105792,3,2075.28857421875,1,3,22,224,7,3,1,1,5,4.44000002741814,2021,7,1822.58142089844,2075.28857421875,70000,5200,34000,52000,6000,0,68000,18855.3068289048,24000,307870.84375,364000,80000,91000,1120926.125,0.961722493171692,5530.9658203125,6539.33837890625,1437.21716308594,1634.83459472656,1257.56506347656,93.4191207885742,610.817321777344,934.191162109375,107.791290283203,0,1221.63464355469,338.739654541016,431.165161132813,20137.6796875
"7657-001-01",0,50307305472,3,4115.32861328125,1,3,5,53,8,3,1,0,4,4.28000009059906,2021,8,4043.11840820313,4115.32861328125,52000,514400,78400,180000,180000,0,138000,132390.140910486,533698,5602793.5,1092000,0,0,8503682,0.961722493171692,104418.203125,20351.3984375,0,0,969.114196777344,9586.7763671875,1461.1259765625,3354.6259765625,3354.6259765625,0,2571.8798828125,2467.330078125,9946.4287109375,158481.515625
"7866-001-01",0,90422099968,3,1571.90551757813,1,3,9,94,8,3,1,0,4,3.56000003218651,2021,8,1561.08996582031,1571.90551757813,65000,52,0,624000,36000,0,60000,31989.0014531733,159099.328125,2387664,696800,180000,13000,4253604.5,0.961722493171692,53498.12890625,15612.5390625,4033.08984375,291.278717041016,1456.3935546875,1.16511487960815,0,13981.3779296875,806.617980957031,0,1344.36328125,716.747314453125,3564.78833007813,95306.4921875
"7861-001-01",0,90422099968,3,880.277038574219,1,3,9,94,8,3,1,1,4,3.72000002861023,2021,8,1263.36743164063,880.277038574219,0,0,36000,0,0,0,60000,24050.3352205429,38482.359375,1350140.875,936000,57500,5200,2507373.5,0.961722493171692,28950.197265625,20070.04296875,1232.93530273438,111.50023651123,0,0,771.924743652344,0,0,0,1286.54125976563,515.69580078125,825.15234375,53763.98828125
"6970-001-01",0,80321101824,3,1602.87487792969,1,3,8,83,8,3,1,0,5,4.32000002264977,2021,8,1613.22888183594,1602.87487792969,135000,26000,30000,600000,0,0,72000,302745.264329848,195446.53125,2124200,1144000,630000,0,5259392,0.961722493171692,39221.7578125,21123.1015625,11632.4765625,0,2492.67358398438,480.070465087891,553.927490234375,11078.548828125,0,0,1329.42590332031,5589.9638671875,3608.7734375,97110.71875
"8695-001-03",0,140115099648,3,1129.66479492188,1,3,14,141,7,3,1,0,8,6.76000002026558,2021,7,1195.82397460938,1129.66479492188,159000,5200,198000,456000,60000,0,93600,75195.2678800864,275822.5625,4533365,0,200000,273000,6329183,0.961722493171692,53492.06640625,0,2359.927734375,3221.30126953125,1876.14245605469,61.3581199645996,2336.32836914063,5380.63525390625,707.978271484375,0,1104.44616699219,887.276977539063,3254.6064453125,74682.0703125
"7826-001-02",0,90308304896,3,916.928283691406,1,3,9,93,7,3,1,1,5,5.08000004291534,2021,7,969.412963867188,916.928283691406,0,22000,48000,0,144000,0,90000,28554.5091028485,304774.21875,2192380,0,0,0,2829708.75,0.961722493171692,34424.48828125,0,0,0,0,345.441375732422,753.690307617188,0,2261.07080078125,0,1413.16931152344,448.359497070313,4785.5283203125,44431.75
"8759-001-01",0,140216303616,3,1197.70922851563,1,3,14,142,7,3,1,0,3,2.36000001430511,2021,7,1442.0771484375,1197.70922851563,30000,15600,25000,0,0,0,12000,8518.4318573609,153571.828125,571722.75,0,20000,0,836413,0.961722493171692,19323.63671875,0,675.979309082031,0,1013.96893310547,527.263854980469,844.97412109375,0,0,0,405.587554931641,287.914184570313,5190.56884765625,28269.892578125
"7825-001-01",0,90308304896,3,634.989135742188,1,3,9,93,7,3,1,0,4,3.80000007152557,2021,7,605.343688964844,634.989135742188,0,122000,51000,1248000,48000,0,60000,106299.74133805,340354.46875,2865200,1684800,350000,201500,7077154,0.961722493171692,60143.2265625,35365.52734375,7346.8271484375,4229.67333984375,0,2560.89404296875,1070.53771972656,26196.6875,1007.56488037109,0,1259.4560546875,2231.3310546875,7144.3583984375,148556.078125
"8546-001-01",0,240312107008,3,2707.72216796875,1,3,24,243,9,3,1,0,8,6.23999997973442,2021,9,2751.62768554688,2707.72216796875,13000,19600,51000,0,108000,0,66000,25516.8752179403,127637.0625,3491428.5,182000,68000,26000,4178182.5,0.961722493171692,44630.7265625,2326.49536132813,869.240051269531,332.356475830078,166.178237915039,250.545654296875,651.929992675781,0,1380.55773925781,0,843.674133300781,326.180725097656,1631.5771484375,53409.46484375
"8583-001-01",0,240424108032,3,1865.87048339844,1,3,24,244,8,3,1,1,6,5.48000007867813,2021,8,1797.32580566406,1865.87048339844,254000,5200,42000,0,24000,0,129600,18123.7684977337,95343.265625,2831400,0,144000,513500,4057167,0.961722493171692,41213.171875,0,2096.02905273438,7474.3818359375,3697.16259765625,75.68994140625,611.341857910156,0,349.338195800781,0,1886.42626953125,263.80517578125,1387.79345703125,59055.140625
"7237-001-01",0,120506105856,3,2986.81201171875,1,3,12,263,7,3,1,0,4,3.60000002384186,2021,7,2789.82592773438,2986.81201171875,105300,5200,70800,0,0,0,48000,35367.3262722295,86383.734375,2308007.25,0,50000,208000,2917058.25,0.961722493171692,51138.7421875,0,1107.85498046875,4608.67626953125,2333.142578125,115.216911315918,1568.72253417969,0,0,0,1063.54077148438,783.637329101563,1914.01293945313,64633.546875
"1097-001-04",0,20702101504,3,1506.77673339844,1,3,2,26,8,3,1,0,2,1.87999999523163,2021,8,1456.72509765625,1506.77673339844,145000,0,73000,52000,360000,0,168000,8218.04387669945,62461.48828125,1791400,910000,0,0,3570079.5,0.961722493171692,76006.390625,38609.921875,0,0,6152.13037109375,0,3097.27954101563,2206.28125,15274.2548828125,0,7127.98583984375,348.679168701172,2650.146484375,151473.078125
"7688-001-01",0,50424102912,3,1044.8486328125,1,3,5,54,8,3,1,0,8,6.52000007033348,2021,8,1205.72131347656,1044.8486328125,140000,0,80000,260000,36000,0,72000,71291.1237965304,211951.359375,2793997,0,105000,370500,4140739.25,0.961722493171692,34181.70703125,0,1284.56799316406,4532.68994140625,1712.75732421875,0,978.718444824219,3180.8349609375,440.423309326172,0,880.846618652344,872.174255371094,2593.0087890625,50657.72265625
