"interview__key","y5_hhid","indidy5","hh_c01","hh_c01_1","hh_c01_2","hh_c02","hh_c03","hh_c03_1","hh_c04","hh_c05","hh_c05a","hh_c06","hh_c07","hh_c08","hh_c09","hh_c10","hh_c11","hh_c12","hh_c13","hh_c14","hh_c15","hh_c16","hh_c17","hh_c18","hh_c19","hh_c20_1","hh_c20_2","hh_c21_1","hh_c21_2","hh_c22","hh_c23","hh_c24","hh_c25","hh_c26","hh_c27","hh_c28_0","hh_c28_1","hh_c28_2","hh_c28_3","hh_c28_4","hh_c28_5","hh_c28_6","hh_c28_7","hh_c28_8","hh_c29","hh_c30","hh_c01_3"
"01-58-42-07","1988-001-01",3,1,2,1,3,1,,6,1,,,,,23,22,1,1,2,2,20,2,1,3,4,14,0,2,6,1,1,,,,,1,0,50000,45000,0,0,0,40000,,4,,
"01-58-42-07","1988-001-01",4,1,2,1,1,1,,6,2,8,2,18,2019,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"01-58-42-07","1988-001-01",5,1,2,1,1,1,,5,1,,,,,16,15,1,1,2,1,30,2,1,3,2,4,0,2,6,,,,,,,1,0,12000,20000,0,0,0,15000,,,,
"01-58-42-07","1988-001-01",8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-78-55-35","1988-001-06",1,1,1,,1,1,,12,2,10,2,18,2002,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"32-78-55-35","1988-001-06",2,1,1,,1,1,,7,2,10,2,18,1995,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"32-78-55-35","1988-001-06",3,1,2,2,3,1,,7,1,,,,,21,18,1,5,1,,,1,2,,2,21,0,1,,1,1,,,,,2,,,,,,,,167400,4,,
"32-78-55-35","1988-001-06",4,1,2,2,1,1,,7,1,,,,,17,16,1,1,2,1,60,1,1,5,2,3,30,1,,,,,,,,2,,,,,,,,136400,,,
"32-78-55-35","1988-001-06",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-78-55-35","1988-001-06",6,1,1,,1,1,,7,2,1,2,18,2015,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"32-78-55-35","1988-001-06",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25-96-98-14","1988-001-07",1,1,1,,1,1,,7,2,5,2,18,1979,,,2,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,4,,1
"25-96-98-14","1988-001-07",2,1,1,,1,1,,7,2,10,2,18,1984,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"25-96-98-14","1988-001-07",3,1,1,,1,1,,7,2,8,2,24,2015,,,2,,,,,,,,,,,,,1,1,1,2015,3,5,,,,,,,,,,4,,1
"25-96-98-14","1988-001-07",4,1,1,,1,1,,6,1,,,,,25,25,1,7,2,1,15,2,2,,2,7,0,1,,1,1,,,,,1,480000,7000,50000,10000,0,0,0,,4,,1
"25-96-98-14","1988-001-07",5,1,2,2,1,1,,7,1,,,,,18,17,1,1,2,1,20,2,2,,2,0,0,1,,,,,,,,2,,,,,,,,57400,,,
"25-96-98-14","1988-001-07",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-18-13-46","1989-001-01",1,1,1,,1,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1
"08-18-13-46","1989-001-01",3,1,2,1,1,1,,6,2,8,2,18,2008,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"08-18-13-46","1989-001-01",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-52-92-51","1990-001-01",1,1,1,,1,1,,10,2,5,2,18,1996,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"19-52-92-51","1990-001-01",2,1,1,,1,1,,9,2,5,2,16,1996,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"19-52-92-51","1990-001-01",3,1,2,1,1,1,,7,1,,,,,22,21,1,1,1,,,2,1,3,2,7,0,1,,1,1,,,,,1,0,28000,100000,30000,0,0,450000,,4,,
"19-52-92-51","1990-001-01",4,1,2,1,1,1,,7,1,,,,,17,16,1,1,2,1,60,2,2,,2,0,0,1,,,,,,,,1,0,6000,20000,0,0,0,0,,,,
"19-52-92-51","1990-001-01",5,1,2,1,1,1,,7,1,,,,,15,14,1,1,2,1,1,2,1,3,2,14,0,4,,,,,,,,1,0,0,40000,0,0,7000,0,,,,
"19-52-92-51","1990-001-01",6,1,2,1,5,1,,6,1,,,,,1,90,1,1,2,1,1,2,2,,1,0,0,1,,,,,,,,2,,,,,,,,0,,,
"19-52-92-51","1990-001-01",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-35-09-82","1991-001-01",1,1,2,5,1,1,,8,2,5,2,24,2010,,,2,,,,,,,,,,,,,1,1,1,2010,3,5,,,,,,,,,,4,,
"72-35-09-82","1991-001-01",2,1,2,1,3,1,,7,2,10,2,24,2011,,,2,,,,,,,,,,,,,1,1,1,2011,3,4,,,,,,,,,,4,,
"72-35-09-82","1991-001-01",3,1,2,1,1,1,,5,1,,,,,15,14,1,1,2,1,20,2,1,3,2,0,0,1,,,,,,,,2,,,,,,,,70000,,,
"72-35-09-82","1991-001-01",5,1,1,,3,1,,7,2,11,2,24,2018,,,2,,,,,,,,,,,,,1,1,1,2018,3,5,,,,,,,,,,4,,1
"72-35-09-82","1991-001-01",6,1,2,1,1,1,,8,2,1,1,,,,18,2,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,45000,4,,
"42-19-40-01","1991-001-04",1,1,2,2,1,1,,7,2,5,2,24,2010,,,2,,,,,,,,,,,,,1,1,1,2010,3,4,,,,,,,,,,4,,
"42-19-40-01","1991-001-04",2,1,1,,3,1,,6,2,10,1,,,,25,2,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,90000,4,,1
"42-19-40-01","1991-001-04",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42-19-40-01","1991-001-04",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-07-86-97","1992-001-01",1,1,1,,1,1,,5,2,8,2,18,2008,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"21-07-86-97","1992-001-01",2,1,1,,1,1,,6,2,10,2,18,9999,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"21-07-86-97","1992-001-01",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-07-86-97","1992-001-01",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"57-66-23-77","1993-001-01",1,1,1,,1,1,,11,2,5,2,18,1998,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"57-66-23-77","1993-001-01",2,1,2,1,1,1,,5,2,6,1,,,,21,2,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,200000,4,,
"57-66-23-77","1993-001-01",3,1,1,,1,1,,5,1,,,,,17,16,1,1,2,1,30,2,1,3,3,0,0,1,,,,,,,,2,,,,,,,,25000,,,1
"57-66-23-77","1993-001-01",4,1,2,1,1,1,,5,1,,,,,16,15,1,1,2,1,30,2,1,3,2,0,0,1,,,,,,,,2,,,,,,,,15000,,,
"57-66-23-77","1993-001-01",5,1,2,1,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28-97-65-63","1994-001-01",1,1,1,,1,1,,12,2,5,2,15,9999,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,2,1
"28-97-65-63","1994-001-01",2,1,1,,1,1,,10,2,5,2,18,1998,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"28-97-65-63","1994-001-01",4,1,2,8,1,1,,5,1,,,,,16,15,1,1,2,1,30,2,1,3,2,0,0,6,,,,,,,,2,,,,,,,,45000,,,
"28-97-65-63","1994-001-01",5,1,1,,3,1,,5,1,,,,,22,21,1,1,2,2,30,2,1,3,3,2,0,2,,1,1,,,,,2,,,,,,,,105000,4,,1
"28-97-65-63","1994-001-01",8,1,1,,3,1,,7,2,9,1,,,,2,2,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,60000,4,,1
"28-97-65-63","1994-001-01",9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-15-44-91","1994-001-03",1,1,1,,1,1,,11,2,5,2,18,1978,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"86-15-44-91","1994-001-03",2,1,1,,1,1,,9,2,5,2,18,1984,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"86-15-44-91","1994-001-03",3,1,1,,3,1,,7,2,11,1,,,,32,2,,,,,,,,,,,,,1,1,,,,,1,35000,40000,80000,200000,30000,65000,0,,4,,1
"86-15-44-91","1994-001-03",4,1,2,2,3,1,,7,2,5,1,,,,24,2,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,200000,4,,
"86-15-44-91","1994-001-03",5,1,2,1,5,1,,5,1,,,,,12,1,1,1,2,1,20,2,2,,2,3,0,6,8,,,,,,,1,0,4000,25000,0,0,5000,20000,,,,
"86-15-44-91","1994-001-03",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-18-40-43","2007-001-01",1,1,1,,1,1,,7,2,5,2,18,1995,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"48-18-40-43","2007-001-01",2,1,1,,1,1,,8,2,9,2,24,2009,,,2,,,,,,,,,,,,,1,1,1,2009,1,4,,,,,,,,,,4,,1
"48-18-40-43","2007-001-01",3,1,2,2,5,1,,4,1,,,,,12,1,1,1,2,1,5,2,2,,2,1,0,1,,,,,,,,1,0,20000,35000,0,0,0,0,,,,
"48-18-40-43","2007-001-01",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23-38-07-81","2008-001-01",1,1,2,2,3,1,,7,2,5,2,18,1997,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,
"23-38-07-81","2008-001-01",2,1,1,,1,1,,6,2,5,2,18,2002,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"23-38-07-81","2008-001-01",3,1,1,,1,1,,7,2,5,2,18,2017,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"23-38-07-81","2008-001-01",4,1,1,,1,1,,7,1,,,,,21,18,1,1,1,,,2,1,3,2,0,0,1,,1,1,,,,,1,0,25000,30000,0,0,9000,32000,,4,,1
"23-38-07-81","2008-001-01",5,1,2,2,1,1,,6,1,,,,,17,16,1,1,2,1,15,2,2,,2,0,0,1,,,,,,,,1,0,15000,20000,0,0,9000,32000,,,,
"23-38-07-81","2008-001-01",9,1,2,2,5,1,,5,1,,,,,1,90,1,1,2,1,30,1,2,,1,0,0,1,,,,,,,,2,,,,,,,,0,,,
"23-38-07-81","2008-001-01",10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-46-39-26","2009-001-01",1,1,1,,1,1,,8,2,1,2,18,1985,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"31-46-39-26","2009-001-01",2,1,1,,1,1,,7,2,1,2,25,2010,,,2,,,,,,,,,,,,,1,1,1,2010,3,4,,,,,,,,,,4,,1
"31-46-39-26","2009-001-01",5,1,2,2,1,1,,5,1,,,,,14,13,1,1,2,1,10,2,1,3,3,0,0,1,,,,,,,,2,,,,,,,,42000,,,
"31-46-39-26","2009-001-01",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"79-28-77-43","2009-001-03",1,1,1,,1,1,,5,2,8,2,18,2010,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"79-28-77-43","2009-001-03",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"82-54-02-14","2009-001-04",1,1,2,2,1,1,,7,2,5,2,18,2007,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"82-54-02-14","2009-001-04",2,1,1,,3,1,,7,2,5,2,21,2011,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"82-54-02-14","2009-001-04",3,1,2,2,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"82-54-02-14","2009-001-04",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"82-54-02-14","2009-001-04",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-61-47-76","2009-001-06",1,1,1,,1,1,,7,2,5,2,18,1993,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"36-61-47-76","2009-001-06",2,1,1,,1,1,,5,2,1,2,18,2015,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"36-61-47-76","2009-001-06",3,1,1,,1,1,,6,1,,,,,22,21,1,1,2,1,2,2,1,3,3,2,0,1,,1,1,,,,,2,,,,,,,,150000,4,,1
"36-61-47-76","2009-001-06",4,1,2,1,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-61-47-76","2009-001-06",5,1,1,,5,1,,7,2,6,2,13,9999,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"36-61-47-76","2009-001-06",6,1,1,,1,1,,5,1,,,,,18,17,1,1,2,1,15,2,1,3,2,1,0,1,,2,,,,,,2,,,,,,,,35000,4,,1
"27-69-09-19","2010-001-01",1,1,1,,1,1,,9,2,5,2,22,2005,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"27-69-09-19","2010-001-01",2,1,1,,1,1,,7,2,10,2,18,2004,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"27-69-09-19","2010-001-01",3,1,1,,1,1,,5,1,,,,,18,17,1,1,2,1,10,2,1,3,2,7,0,1,,,,,,,,2,,,,,,,,70000,,,1
"27-69-09-19","2010-001-01",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"67-18-23-87","2011-001-01",1,1,1,,1,1,,10,2,8,2,18,2008,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"67-18-23-87","2011-001-01",2,1,2,1,1,1,,7,2,10,2,18,2010,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"67-18-23-87","2011-001-01",3,1,2,1,5,1,,6,1,,,,,1,1,1,1,2,1,10,2,1,3,2,4,0,1,,,,,,,,1,0,1600,60000,0,0,0,0,,,,
"67-18-23-87","2011-001-01",4,1,2,1,5,1,,5,1,,,,,1,90,1,1,2,1,10,2,2,,2,4,0,1,,,,,,,,2,,,,,,,,0,,,
"23-38-22-85","2012-001-01",1,1,1,,1,1,,10,2,8,2,18,1997,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"23-38-22-85","2012-001-01",2,1,1,,1,1,,6,2,10,2,18,2001,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"23-38-22-85","2012-001-01",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23-38-22-85","2012-001-01",4,1,1,,1,1,,6,1,,,,,22,21,1,1,2,1,10,2,1,3,2,3,30,1,,1,1,,,,,2,,,,,,,,110000,4,,1
"10-79-15-55","2013-001-01",1,1,1,,1,1,,7,2,8,2,18,1993,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"10-79-15-55","2013-001-01",2,1,2,1,1,1,,7,2,8,2,18,2012,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,
"10-79-15-55","2013-001-01",3,1,2,1,1,1,,7,2,2,1,,,,21,2,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,75000,4,,
"10-79-15-55","2013-001-01",5,1,2,1,1,1,,6,1,,,,,13,12,1,1,2,1,20,2,1,3,3,0,0,1,,,,,,,,2,,,,,,,,54000,,,
"28-82-13-87","2014-001-01",1,1,1,,1,1,,7,2,8,2,16,1983,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"28-82-13-87","2014-001-01",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-44-14-69","2014-001-02",1,1,2,2,1,1,,7,2,8,2,14,9999,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,
"95-44-14-69","2014-001-02",2,1,1,,1,1,,7,2,10,2,18,2011,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"95-44-14-69","2014-001-02",3,1,2,2,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-44-14-69","2014-001-02",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-11-98-08","2026-001-01",1,1,1,,3,1,,7,2,8,2,24,2011,,,2,,,,,,,,,,,,,1,1,1,2011,1,4,,,,,,,,,,4,,1
"62-10-06-92","2027-001-01",1,1,1,,1,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1
"62-10-06-92","2027-001-01",2,1,1,,1,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1
"62-10-06-92","2027-001-01",3,1,2,2,1,1,,6,1,,,,,17,16,1,1,2,1,60,2,2,,3,5,0,1,,,,,,,,2,,,,,,,,35000,,,
"62-10-06-92","2027-001-01",4,1,2,2,1,1,,5,1,,,,,15,13,1,1,2,1,60,2,2,,3,2,0,1,,,,,,,,2,,,,,,,,20000,,,
"62-10-06-92","2027-001-01",5,1,2,2,1,1,,5,1,,,,,13,12,1,1,2,1,60,2,2,,2,0,0,1,,,,,,,,2,,,,,,,,30000,,,
"62-10-06-92","2027-001-01",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42-38-34-36","2028-001-01",1,1,1,,1,1,,10,2,11,2,13,9999,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,3,1
"42-38-34-36","2028-001-01",2,1,2,1,1,1,,7,2,1,2,18,2016,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"42-38-34-36","2028-001-01",3,1,1,,1,1,,9,2,1,2,18,2012,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"42-38-34-36","2028-001-01",4,1,2,1,5,1,,7,2,6,1,,,,16,2,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,
"42-38-34-36","2028-001-01",5,1,1,,3,1,,5,1,,,,,22,21,1,1,2,1,45,2,1,12,2,14,0,1,,1,1,,,,,1,0,15000,17000,0,0,0,12000,,4,,1
"83-09-48-58","2029-001-01",1,1,1,,5,1,,10,2,8,2,14,9999,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"83-09-48-58","2029-001-01",2,1,1,,1,1,,9,2,5,2,18,1999,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"83-09-48-58","2029-001-01",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"83-09-48-58","2029-001-01",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-32-20-34","2030-001-01",1,1,1,,1,1,,9,2,5,2,18,1983,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"44-32-20-34","2030-001-01",2,1,2,1,1,1,,8,2,5,2,18,2015,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"44-32-20-34","2030-001-01",3,1,2,1,1,1,,8,2,5,2,18,1997,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"44-32-20-34","2030-001-01",4,1,2,1,5,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
"86-02-52-32","2031-001-01",1,1,1,,1,1,,11,2,5,2,18,1989,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"86-02-52-32","2031-001-01",2,1,1,,1,1,,8,2,5,2,18,2009,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"86-02-52-32","2031-001-01",3,1,2,1,5,1,,6,1,,,,,12,1,1,1,2,1,15,2,2,,1,0,0,1,,,,,,,,2,,,,,,,,30000,,,
"86-02-52-32","2031-001-01",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-88-92-27","2032-001-01",1,1,1,,3,1,,11,2,8,2,42,2012,,,2,,,,,,,,,,,,,1,1,2,2009,1,3,,,,,,,,,,4,,1
"12-88-92-27","2032-001-01",2,1,2,1,3,1,,7,2,8,2,24,2013,,,2,,,,,,,,,,,,,1,1,1,2013,3,4,,,,,,,,,,4,,
"68-75-40-96","2033-001-01",1,1,1,,1,1,,10,2,8,2,18,1999,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"68-75-40-96","2033-001-01",2,1,1,,1,1,,9,2,1,2,18,2004,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"68-75-40-96","2033-001-01",3,1,2,1,1,1,,6,1,,,,,16,15,1,1,2,1,60,2,1,5,2,7,0,1,,,,,,,,2,,,,,,,,25000,,,
"68-75-40-96","2033-001-01",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"68-75-40-96","2033-001-01",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-23-15-54","2045-001-01",1,1,1,,1,1,,10,2,5,2,18,1986,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"66-23-15-54","2045-001-01",3,1,1,,3,1,,7,2,1,1,,,,24,2,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,420000,4,,1
"66-23-15-54","2045-001-01",4,1,2,1,3,1,,8,1,,,,,22,21,1,3,1,,,1,2,,3,0,0,1,,1,1,,,,,1,350000,43000,54000,0,22000,20000,25000,,4,,
"66-23-15-54","2045-001-01",5,1,1,,1,1,,8,1,,,,,17,16,1,1,2,1,10,2,2,,3,0,0,1,,2,,,,,,2,,,,,,,,85000,4,,1
"66-23-15-54","2045-001-01",6,1,2,1,1,1,,8,1,,,,,13,12,1,1,2,1,10,2,2,,2,3,0,2,4,,,,,,,1,0,9000,32000,0,0,2000,15000,,,,
"66-23-15-54","2045-001-01",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-73-12-23","2045-001-02",1,1,2,2,5,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
"19-73-12-23","2045-001-02",2,1,1,,1,1,,10,2,10,2,18,2015,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"19-73-12-23","2045-001-02",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"62-61-78-73","2046-001-01",1,1,1,,1,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1
"62-61-78-73","2046-001-01",2,1,1,,5,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1
"62-61-78-73","2046-001-01",4,1,2,2,1,1,,7,1,,,,,18,17,1,1,2,1,30,2,1,3,2,0,0,2,,,,,,,,2,,,,,,,,35000,,,
"62-61-78-73","2046-001-01",5,1,2,2,5,1,,6,1,,,,,1,90,1,1,2,1,30,2,1,3,1,0,0,1,,,,,,,,2,,,,,,,,15600,,,
"62-61-78-73","2046-001-01",6,1,2,2,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"62-61-78-73","2046-001-01",7,1,2,2,1,1,,7,1,,,,,13,12,1,1,2,1,30,2,1,3,2,0,0,1,,,,,,,,2,,,,,,,,42000,,,
"37-38-65-38","2047-001-01",1,1,1,,5,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1
"37-38-65-38","2047-001-01",2,1,1,,1,1,,10,2,5,2,14,9999,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"37-38-65-38","2047-001-01",3,1,1,,1,1,,8,2,5,2,18,2006,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"51-19-63-66","2048-001-01",1,1,1,,1,1,,10,2,5,2,18,1978,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"51-19-63-66","2048-001-01",2,1,2,1,1,1,,7,2,5,2,18,1986,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"51-19-63-66","2048-001-01",3,1,2,2,5,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
"51-19-63-66","2048-001-01",4,1,2,2,1,1,,7,1,,,,,14,13,1,1,2,1,15,2,2,,2,7,0,1,,,,,,,,1,0,3600,50000,0,0,0,34000,,,,
"51-19-63-66","2048-001-01",5,1,2,2,1,1,,7,1,,,,,14,13,1,1,2,1,15,2,2,,2,0,0,1,,,,,,,,1,0,3600,50000,0,0,0,34000,,,,
"68-42-20-72","2049-001-01",1,1,1,,1,1,,11,2,5,2,18,1989,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"68-42-20-72","2049-001-01",2,1,1,,1,1,,7,2,5,2,18,1987,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"68-42-20-72","2049-001-01",3,1,1,,1,1,,7,2,1,2,18,2019,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"68-42-20-72","2049-001-01",4,1,2,2,1,1,,6,1,,,,,15,14,1,1,2,1,5,1,2,,2,2,0,1,,,,,,,,1,0,3800,0,0,0,20000,15000,,,,
"68-42-20-72","2049-001-01",5,1,2,2,1,1,,5,1,,,,,1,1,1,1,2,1,5,1,2,,2,0,30,1,,,,,,,,1,0,400,20000,0,0,5000,20000,,,,
"08-25-98-68","2050-001-02",2,1,1,,1,1,,8,2,8,2,17,9999,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"97-07-45-24","2051-001-01",1,1,1,,1,1,,14,2,8,2,18,1997,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"97-07-45-24","2051-001-01",2,1,2,1,3,1,,6,1,,,,,23,22,1,1,2,1,5,2,2,,2,15,0,1,,1,1,,,,,1,0,32000,78000,9000,0,22500,110000,,4,,
"97-07-45-24","2051-001-01",5,1,1,,5,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1
"97-07-45-24","2051-001-01",6,1,2,1,1,1,,7,1,,,,,13,12,1,1,2,1,15,2,2,,3,6,0,1,,,,,,,,1,0,5500,22000,0,0,0,44000,,,,
"97-07-45-24","2051-001-01",7,1,2,1,5,1,,6,1,,,,,1,90,1,5,2,1,30,2,2,,2,0,0,1,,,,,,,,2,,,,,,,,0,,,
