"interview__key","interview__id","item_id","obs_id","vil_item_avail","vil_unit_start","vil_loc_unit","vil_loc_unit_os","vil_loc_weight","vil_loc_price","vil_loc_photo","dist_item_avail","dist_unit_start","dist_loc_unit","dist_loc_unit_os","dist_loc_weight","dist_loc_price","dist_loc_photo"
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",8,3,2,,,,,,,,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",9,1,2,,,,,,,,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",9,2,2,,,,,,,,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",9,3,2,,,,,,,,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",10,1,2,,,,,,,,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",10,2,2,,,,,,,,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",10,3,2,,,,,,,,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",11,1,2,,,,,,,,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",11,2,2,,,,,,,,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",11,3,2,,,,,,,,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",12,1,2,,,,,,,,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",12,2,2,,,,,,,,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",12,3,2,,,,,,,,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",13,1,1,1,5,,0.05,200,"** PHOTO **",,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",13,2,1,1,12,,0.35,2000,"** PHOTO **",,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",13,3,1,2,,,,,,,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",14,1,2,,,,,,,,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",14,2,2,,,,,,,,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",14,3,2,,,,,,,,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",15,1,2,,,,,,,,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",15,2,2,,,,,,,,,,,,,
"32-24-12-67","125d8d8a804640ec8b0874f78b5d84c1",15,3,2,,,,,,,,,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",1,1,2,,,,,,,2,,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",1,2,2,,,,,,,2,,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",1,3,2,,,,,,,2,,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",2,1,2,,,,,,,2,,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",2,2,2,,,,,,,2,,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",2,3,2,,,,,,,2,,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",3,1,1,1,2,,0.62,500,"** PHOTO **",1,1,7,,1233,1500,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",3,2,1,2,,,,,,1,1,7,,0.74,500,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",3,3,1,2,,,,,,1,1,2,,0.43,500,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",4,1,1,1,1,,0.09,100,"** PHOTO **",1,1,2,,232,500,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",4,2,1,2,,,,,,1,1,2,,0.37,500,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",4,3,1,2,,,,,,1,1,2,,0.25,500,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",5,1,1,1,2,,0.19,500,"** PHOTO **",1,1,7,,1046,1000,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",5,2,1,2,,,,,,1,1,7,,0.76,1000,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",5,3,1,2,,,,,,1,2,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",6,1,1,1,11,,0.46,500,"** PHOTO **",1,1,11,,0.61,500,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",6,2,1,2,,,,,,1,2,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",6,3,1,2,,,,,,1,2,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",7,1,2,,,,,,,1,1,2,,0.67,500,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",7,2,2,,,,,,,1,1,2,,0.89,500,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",7,3,2,,,,,,,1,2,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",8,1,2,,,,,,,1,1,2,,0.98,500,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",8,2,2,,,,,,,1,1,2,,0.89,500,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",8,3,2,,,,,,,1,1,2,,0.74,500,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",9,1,1,1,1,,405,100,"** PHOTO **",1,1,1,,0.48,250,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",9,2,1,2,,,,,,1,1,2,,0.92,500,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",9,3,1,2,,,,,,1,1,1,,0.52,500,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",10,1,2,,,,,,,2,,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",10,2,2,,,,,,,2,,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",10,3,2,,,,,,,2,,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",11,1,2,,,,,,,2,,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",11,2,2,,,,,,,2,,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",11,3,2,,,,,,,2,,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",12,1,2,,,,,,,1,1,1,,0.56,3000,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",12,2,2,,,,,,,1,1,1,,1.01,7000,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",12,3,2,,,,,,,1,2,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",13,1,2,,,,,,,2,,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",13,2,2,,,,,,,2,,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",13,3,2,,,,,,,2,,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",14,1,2,,,,,,,1,1,2,,2.27,500,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",14,2,2,,,,,,,1,1,2,,2.03,500,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",14,3,2,,,,,,,1,1,2,,2.98,500,"** PHOTO **"
"32-36-85-03","79476515eb48416683895ba014ecc043",15,1,2,,,,,,,2,,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",15,2,2,,,,,,,2,,,,,,
"32-36-85-03","79476515eb48416683895ba014ecc043",15,3,2,,,,,,,2,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",1,1,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",1,2,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",1,3,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",2,1,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",2,2,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",2,3,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",3,1,1,1,2,,0.15,100,"** PHOTO **",,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",3,2,1,1,2,,0.21,200,"** PHOTO **",,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",3,3,1,1,2,,0.4,500,"** PHOTO **",,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",4,1,1,1,1,,0.12,200,"** PHOTO **",,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",4,2,1,1,1,,0.05,100,"** PHOTO **",,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",4,3,1,2,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",5,1,1,1,1,,0.07,200,"** PHOTO **",,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",5,2,1,1,1,,0.04,100,"** PHOTO **",,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",5,3,1,1,2,,0.11,200,"** PHOTO **",,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",6,1,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",6,2,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",6,3,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",7,1,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",7,2,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",7,3,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",8,1,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",8,2,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",8,3,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",9,1,1,1,1,,0.31,500,"** PHOTO **",,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",9,2,1,1,1,,0.3,500,"** PHOTO **",,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",9,3,1,2,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",10,1,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",10,2,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",10,3,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",11,1,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",11,2,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",11,3,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",12,1,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",12,2,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",12,3,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",13,1,1,1,5,,0.05,200,"** PHOTO **",,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",13,2,1,2,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",13,3,1,2,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",14,1,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",14,2,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",14,3,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",15,1,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",15,2,2,,,,,,,,,,,,,
"32-60-26-67","d698872d083a4f3aab63fba3e1385d86",15,3,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",1,1,1,2,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",1,2,1,2,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",1,3,1,2,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",2,1,1,2,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",2,2,1,2,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",2,3,1,2,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",3,1,1,1,2,,0.21,200,"** PHOTO **",,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",3,2,1,1,2,,0.4,500,"** PHOTO **",,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",3,3,1,2,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",4,1,1,1,1,,0.04,100,"** PHOTO **",,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",4,2,1,2,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",4,3,1,2,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",5,1,1,1,1,,0.02,50,"** PHOTO **",,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",5,2,1,2,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",5,3,1,2,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",6,1,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",6,2,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",6,3,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",7,1,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",7,2,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",7,3,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",8,1,1,1,1,,0.23,100,"** PHOTO **",,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",8,2,1,2,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",8,3,1,2,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",9,1,1,1,1,,0.31,300,"** PHOTO **",,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",9,2,1,2,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",9,3,1,2,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",10,1,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",10,2,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",10,3,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",11,1,1,2,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",11,2,1,2,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",11,3,1,2,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",12,1,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",12,2,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",12,3,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",13,1,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",13,2,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",13,3,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",14,1,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",14,2,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",14,3,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",15,1,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",15,2,2,,,,,,,,,,,,,
"32-66-27-87","2a718ef1a4784eda94a1c077b1cbe868",15,3,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",1,1,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",1,2,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",1,3,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",2,1,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",2,2,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",2,3,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",3,1,1,1,1,,0.03,100,"** PHOTO **",,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",3,2,1,2,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",3,3,1,2,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",4,1,1,1,1,,0.01,100,"** PHOTO **",,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",4,2,1,2,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",4,3,1,2,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",5,1,1,1,1,,0.02,100,"** PHOTO **",,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",5,2,1,2,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",5,3,1,2,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",6,1,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",6,2,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",6,3,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",7,1,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",7,2,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",7,3,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",8,1,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",8,2,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",8,3,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",9,1,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",9,2,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",9,3,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",10,1,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",10,2,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",10,3,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",11,1,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",11,2,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",11,3,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",12,1,1,1,2,,0.3,2000,"** PHOTO **",,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",12,2,1,2,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",12,3,1,2,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",13,1,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",13,2,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",13,3,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",14,1,1,1,2,,1.3,2000,"** PHOTO **",,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",14,2,1,2,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",14,3,1,2,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",15,1,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",15,2,2,,,,,,,,,,,,,
"32-78-57-97","c9038cca0a5c46ffa45a80eb2a8f153c",15,3,2,,,,,,,,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",1,1,1,1,8,,0.91,1000,"** PHOTO **",2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",1,2,1,2,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",1,3,1,2,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",2,1,1,1,8,,0.77,1200,"** PHOTO **",2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",2,2,1,2,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",2,3,1,2,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",3,1,1,1,2,,0.58,500,"** PHOTO **",1,1,1,,0.2,200,"** PHOTO **"
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",3,2,1,1,1,,0.27,200,"** PHOTO **",1,1,2,,572,500,"** PHOTO **"
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",3,3,1,2,,,,,,1,2,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",4,1,1,1,1,,0.11,100,"** PHOTO **",1,1,2,,202,200,"** PHOTO **"
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",4,2,1,2,,,,,,1,2,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",4,3,1,2,,,,,,1,2,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",5,1,1,1,1,,0.1,200,"** PHOTO **",1,1,1,,0.12,200,"** PHOTO **"
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",5,2,1,2,,,,,,1,2,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",5,3,1,2,,,,,,1,2,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",6,1,1,1,11,,0.21,500,"** PHOTO **",2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",6,2,1,1,7,,0.84,2000,"** PHOTO **",2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",6,3,1,2,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",7,1,2,,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",7,2,2,,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",7,3,2,,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",8,1,1,1,2,,0.59,200,"** PHOTO **",2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",8,2,1,2,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",8,3,1,2,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",9,1,2,,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",9,2,2,,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",9,3,2,,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",10,1,2,,,,,,,1,1,1,,2.25,16000,"** PHOTO **"
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",10,2,2,,,,,,,1,2,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",10,3,2,,,,,,,1,2,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",11,1,2,,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",11,2,2,,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",11,3,2,,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",12,1,2,,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",12,2,2,,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",12,3,2,,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",13,1,2,,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",13,2,2,,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",13,3,2,,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",14,1,1,1,2,,3.08,500,"** PHOTO **",1,1,2,,2.7,1000,"** PHOTO **"
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",14,2,1,2,,,,,,1,1,2,,1.27,500,"** PHOTO **"
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",14,3,1,2,,,,,,1,2,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",15,1,2,,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",15,2,2,,,,,,,2,,,,,,
"33-09-36-22","cd4738c1cacd47e19da8175173ed95b0",15,3,2,,,,,,,2,,,,,,
"33-28-65-96","192b0578403c4a93ba6479062922aa97",1,1,2,,,,,,,,,,,,,
"33-28-65-96","192b0578403c4a93ba6479062922aa97",1,2,2,,,,,,,,,,,,,
"33-28-65-96","192b0578403c4a93ba6479062922aa97",1,3,2,,,,,,,,,,,,,
"33-28-65-96","192b0578403c4a93ba6479062922aa97",2,1,1,1,11,,1,380,"** PHOTO **",,,,,,,
"33-28-65-96","192b0578403c4a93ba6479062922aa97",2,2,1,2,,,,,,,,,,,,
"33-28-65-96","192b0578403c4a93ba6479062922aa97",2,3,1,2,,,,,,,,,,,,
"33-28-65-96","192b0578403c4a93ba6479062922aa97",3,1,1,1,2,,396,500,"** PHOTO **",,,,,,,
"33-28-65-96","192b0578403c4a93ba6479062922aa97",3,2,1,2,,,,,,,,,,,,
