"interview__key","y5_hhid","cropid","ag10_02_1","ag10_02_2","ag10_02_3","ag10_03","ag10_02_2a","ag10_02_2b","ag10_02_2c","ag10_02_2d","ag10_02_2e","ag10_02_2f","ag10_02_2g","ag10_02_2h","ag10_02_2i","ag10_02_2j","ag10_04_1","ag10_04_2","ag10_05","ag10_06","ag10_07_1","ag10_07_2","ag10_08","ag10_09_1","ag10_09_2","ag10_10_1","ag10_10_2","ag10_11","ag10_12_1a","ag10_12_1b","ag10_12_2a","ag10_12_2b","ag10_13","ag10_14"
"63-09-67-79","6947-001-01",1,"MTAMA",13,1,1,13,,,,,,,,,,296,1,296,2,,,,,,,,,,,,,2,
"84-45-49-73","6948-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,50,1,40,2,,,,,,,,,,,,,1,4000
"84-45-49-73","6948-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,10,1,50,2,,,,,,,,,,,,,1,0
"02-72-68-13","6954-001-02",1,"MAHINDI",11,1,1,11,,,,,,,,,,121,1,134,2,,,,,,,,,,,,,1,10000
"50-75-79-74","6954-001-04",1,"MAHINDI",11,1,1,11,,,,,,,,,,37,1,46,2,,,,,,,,,,,,,1,4600
"50-75-79-74","6954-001-04",2,"MAHINDI",11,2,9,11,,,,,,,,,,9,1,46,2,,,,,,,,,,,,,2,
"66-44-70-23","6966-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,150,1,150,2,,,,,,,,,,,,,1,12000
"37-06-23-14","6966-001-02",1,"MAHINDI",11,1,1,11,,,,,,,,,,180,1,190,2,,,,,,,,,,,,,1,8000
"83-11-49-91","6966-001-03",1,"MAHINDI",11,1,1,11,,,,,,,,,,235,1,250,2,,,,,,,,,,,,,1,30000
"62-22-46-87","6967-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,91,1,114,2,,,,,,,,,,,,,1,18200
"62-22-46-87","6967-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,22,1,114,2,,,,,,,,,,,,,1,0
"50-56-53-18","6968-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,300,1,340,2,,,,,,,,,,,,,1,34000
"50-56-53-18","6968-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,40,1,340,2,,,,,,,,,,,,,2,
"43-58-35-80","6969-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,420,1,500,2,,,,,,,,,,,,,1,25000
"43-58-35-80","6969-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,80,1,500,2,,,,,,,,,,,,,2,
"43-58-35-80","6969-001-01",3,"MUHOGO",21,1,1,21,,,,,,,,,,100,1,120,2,,,,,,,,,,,,,2,
"00-02-34-81","6969-001-03",1,"MAHINDI",11,1,1,11,,,,,,,,,,120,1,120,2,,,,,,,,,,,,,1,12000
"60-66-83-58","6971-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,84,1,105,2,,,,,,,,,,,,,1,10500
"60-66-83-58","6971-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,21,1,105,2,,,,,,,,,,,,,2,
"53-85-21-06","6973-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,110,1,130,2,,,,,,,,,,,,,1,16500
"35-21-67-11","6986-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,75,1,94,2,,,,,,,,,,,,,1,8000
"35-21-67-11","6986-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,18,1,94,2,,,,,,,,,,,,,1,0
"64-88-79-47","6987-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,220,1,260,2,,,,,,,,,,,,,1,11000
"64-88-79-47","6987-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,40,1,260,2,,,,,,,,,,,,,2,
"99-49-91-34","6988-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,384,1,480,2,,,,,,,,,,,,,1,50000
"87-64-23-47","6989-001-03",1,"MAHINDI",11,1,1,11,,,,,,,,,,78,1,97,2,,,,,,,,,,,,,1,9700
"87-64-23-47","6989-001-03",2,"MAHINDI",11,2,9,11,,,,,,,,,,19,1,97,2,,,,,,,,,,,,,2,
"80-39-14-71","6990-001-02",1,"MAHINDI",11,1,1,11,,,,,,,,,,96,1,108,2,,,,,,,,,,,,,1,10800
"80-39-14-71","6990-001-02",2,"MAHINDI",11,2,9,11,,,,,,,,,,12,1,108,2,,,,,,,,,,,,,2,
"40-09-63-23","6991-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,280,1,300,2,,,,,,,,,,,,,1,45000
"94-41-63-62","6991-001-06",1,"MAHINDI",11,1,1,11,,,,,,,,,,280,1,300,2,,,,,,,,,,,,,1,30000
"43-19-97-25","6994-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,227,1,284,2,,,,,,,,,,,,,1,28400
"43-19-97-25","6994-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,57,1,284,2,,,,,,,,,,,,,2,
"94-03-29-90","7026-001-01",1,"MAHINDI",11,1,1,11,34,41,,,,,,,,648,1,648,2,,,,,,,,,,,,,1,18000
"94-03-29-90","7026-001-01",2,"MAHINDI",11,2,17,11,34,41,,,,,,,,0,,648,2,,,,,,,,,,,,,2,
"94-03-29-90","7026-001-01",3,"ALIZETI",41,1,3,11,34,41,,,,,,,,56,2,448,2,,,,,,,,,,,,,1,14000
"94-03-29-90","7026-001-01",4,"ALIZETI",41,2,10,11,34,41,,,,,,,,224,1,448,2,,,,,,,,,,,,,2,
"24-12-46-54","7026-001-04",1,"MAHINDI",11,1,1,11,,,,,,,,,,380,1,380,2,,,,,,,,,,,,,1,19000
"53-69-30-26","7027-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,500,1,500,2,,,,,,,,,,,,,1,27000
"62-00-77-33","7027-001-06",1,"MTAMA",13,1,1,13,,,,,,,,,,40,1,40,2,,,,,,,,,,,,,1,2000
"19-85-87-43","7028-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,720,1,720,2,,,,,,,,,,,,,1,42000
"19-85-87-43","7028-001-01",2,"ALIZETI",41,1,3,41,,,,,,,,,,80,2,300,2,,,,,,,,,,,,,1,24000
"10-97-71-75","7028-001-04",1,"MAHINDI",11,1,1,11,31,,,,,,,,,216,1,216,2,,,,,,,,,,,,,1,12000
"10-97-71-75","7028-001-04",2,"MAHINDI",11,2,9,11,31,,,,,,,,,0,,216,2,,,,,,,,,,,,,2,
"41-41-06-72","7029-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,453,1,480,2,,,,,,,,,,,,,1,27000
"41-41-06-72","7029-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,27,1,480,2,,,,,,,,,,,,,2,
"45-81-24-07","7030-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,650,1,600,2,,,,,,,,,,,,,1,30000
"42-67-95-58","7042-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,540,1,540,2,,,,,,,,,,,,,1,30000
"56-43-18-62","7042-001-02",1,"MAHINDI",11,1,1,11,,,,,,,,,,432,1,432,2,,,,,,,,,,,,,1,24000
"41-71-43-39","7043-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,1200,1,1200,2,,,,,,,,,,,,,1,60000
"41-71-43-39","7043-001-01",2,"MUHOGO",21,1,1,21,,,,,,,,,,180,1,240,2,,,,,,,,,,,,,1,12000
"09-53-61-52","7045-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,1694,1,1680,2,,,,,,,,,,,,,1,14000
"21-93-66-05","7045-001-03",1,"MAHINDI",11,1,1,11,,,,,,,,,,300,1,240,2,,,,,,,,,,,,,1,12000
"95-99-51-82","7047-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,960,1,960,2,,,,,,,,,,,,,1,48000
"95-99-51-82","7047-001-01",2,"ALIZETI",41,1,3,41,,,,,,,,,,40,2,150,2,,,,,,,,,,,,,1,12000
"68-30-88-27","7047-001-04",1,"MAHINDI",11,1,1,11,,,,,,,,,,1200,1,1200,2,,,,,,,,,,,,,1,60000
"58-51-78-07","7049-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,1330,1,1400,2,,,,,,,,,,,,,1,8400
"83-87-76-40","7049-001-02",1,"MAHINDI",11,1,1,11,,,,,,,,,,2160,1,2400,2,,,,,,,,,,,,,1,14400
"15-26-83-14","7066-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,20,1,20,2,,,,,,,,,,,,,1,2000
"21-89-88-28","7085-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,60,1,64,2,,,,,,,,,,,,,1,4000
"21-89-88-28","7085-001-01",2,"MAHINDI",11,2,10,11,,,,,,,,,,4,1,64,2,,,,,,,,,,,,,2,
"83-75-68-60","7099-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,120,1,120,2,,,,,,,,,,,,,1,6000
"64-20-56-27","7100-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,45,1,45,2,,,,,,,,,,,,,1,2500
"16-14-07-74","7105-001-02",1,"MAHINDI",11,1,1,11,,,,,,,,,,80,1,80,2,,,,,,,,,,,,,1,10000
"16-14-07-74","7105-001-02",2,"MPUNGA",12,1,2,12,,,,,,,,,,468,1,540,2,,,,,,,,,,,,,1,36000
"06-49-50-71","7106-001-01",1,"ALIZETI",41,1,3,41,,,,,,,,,,3,2,20,2,,,,,,,,,,,,,1,25000
"13-96-85-80","7106-001-03",1,"MAHINDI",11,1,1,11,,,,,,,,,,360,1,360,2,,,,,,,,,,,,,1,21600
"34-73-33-01","7108-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,162,1,162,2,,,,,,,,,,,,,1,9000
"29-40-20-76","7110-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,130,1,130,2,,,,,,,,,,,,,1,7800
"31-77-10-50","7118-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,700,1,700,2,,,,,,,,,,,,,1,35000
"78-35-45-17","7119-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,280,1,280,2,,,,,,,,,,,,,1,21000
"90-38-56-46","7120-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,900,1,900,2,,,,,,,,,,,,,1,18000
"24-00-17-33","7121-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,400,1,400,2,,,,,,,,,,,,,1,15000
"24-00-17-33","7121-001-01",2,"MPUNGA",12,1,2,12,,,,,,,,,,108,1,225,2,,,,,,,,,,,,,1,12000
"96-07-66-12","7122-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,3240,1,3240,2,,,,,,,,,,,,,1,180000
"72-66-97-48","7122-001-06",1,"MAHINDI",11,1,1,11,,,,,,,,,,480,1,480,2,,,,,,,,,,,,,1,24000
"84-92-39-36","7122-001-07",1,"MAHINDI",11,1,1,11,,,,,,,,,,108,1,108,2,,,,,,,,,,,,,1,5400
"98-75-56-67","7123-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,472,1,472,2,,,,,,,,,,,,,1,26000
"21-63-86-53","7124-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,324,1,324,2,,,,,,,,,,,,,1,19440
"70-58-84-84","7125-001-02",1,"MPUNGA",12,1,2,12,,,,,,,,,,90,1,240,2,,,,,,,,,,,,,1,18000
"99-03-97-37","7142-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,40,1,50,2,,,,,,,,,,,,,1,2500
"99-03-97-37","7142-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,10,1,50,2,,,,,,,,,,,,,2,
"13-52-97-31","7143-001-01",1,"MUHOGO",21,1,1,21,,,,,,,,,,60,1,60,2,,,,,,,,,,,,,1,1500
"70-94-18-57","7156-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,500,1,500,2,,,,,,,,,,,,,1,24000
"89-15-40-32","7156-001-07",1,"MTAMA",13,1,1,13,,,,,,,,,,300,1,300,2,,,,,,,,,,,,,1,24000
"82-99-49-70","7157-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,60,1,60,2,,,,,,,,,,,,,1,3600
"82-99-49-70","7157-001-01",2,"MUHOGO",21,1,1,21,,,,,,,,,,280,1,300,2,,,,,,,,,,,,,1,30000
"48-98-09-92","7159-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,500,1,500,2,,,,,,,,,,,,,1,28000
"48-98-09-92","7159-001-01",2,"MUHOGO",21,1,1,21,,,,,,,,,,100,1,120,2,,,,,,,,,,,,,1,8000
"15-99-79-88","7162-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,306,1,306,2,,,,,,,,,,,,,1,18360
"23-95-13-93","7163-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,280,1,280,2,,,,,,,,,,,,,1,24000
"23-95-13-93","7163-001-01",2,"MTAMA",13,1,1,13,,,,,,,,,,140,1,140,2,,,,,,,,,,,,,1,6000
"45-44-01-96","7166-001-01",1,"MAHINDI",11,1,1,11,21,,,,,,,,,90,1,100,2,,,,,,,,,,,,,1,10000
"45-44-01-96","7166-001-01",2,"MUHOGO",21,1,1,21,,,,,,,,,,60,1,60,2,,,,,,,,,,,,,1,5000
"46-11-79-01","7166-001-03",1,"MAHINDI",11,1,1,11,,,,,,,,,,120,1,120,2,,,,,,,,,,,,,1,12000
"00-30-59-55","7185-001-01",1,"MAHINDI",11,1,1,11,41,,,,,,,,,600,1,600,2,,,,,,,,,,,,,1,40000
"00-30-59-55","7185-001-01",2,"ALIZETI",41,1,3,41,,,,,,,,,,25,1,100,2,,,,,,,,,,,,,1,10000
"77-00-39-76","7195-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,1160,1,1260,2,,,,,,,,,,,,,1,80000
"77-00-39-76","7195-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,90,1,1260,2,,,,,,,,,,,,,2,
"63-50-84-21","7196-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,187,1,220,2,,,,,,,,,,,,,1,8800
"63-50-84-21","7196-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,33,1,220,2,,,,,,,,,,,,,1,7700
"00-59-89-48","7198-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,520,1,600,2,,,,,,,,,,,,,1,45000
"00-59-89-48","7198-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,50,1,600,2,,,,,,,,,,,,,1,45000
"36-27-12-33","7200-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,180,1,220,2,,,,,,,,,,,,,1,22500
"36-27-12-33","7200-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,40,1,220,2,,,,,,,,,,,,,2,
"34-57-40-28","7215-001-01",1,"NDIZI ZA KUPIKA",71,1,8,71,,,,,,,,,,500,1,780,2,,,,,,,,,,,,,2,
"34-57-40-28","7215-001-01",2,"NDIZI ZA KUPIKA",71,2,16,71,,,,,,,,,,280,1,780,2,,,,,,,,,,,,,2,
"94-63-12-26","7217-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,72,1,80,2,,,,,,,,,,,,,1,10000
"94-63-12-26","7217-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,8,1,80,2,,,,,,,,,,,,,1,10000
"33-93-15-01","7218-001-01",1,"MAHINDI",11,2,9,11,,,,,,,,,,20,1,100,2,,,,,,,,,,,,,1,6800
"55-07-80-34","7219-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,200,1,288,2,,,,,,,,,,,,,1,27200
"55-07-80-34","7219-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,80,1,288,2,,,,,,,,,,,,,2,
"92-02-31-70","7220-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,70,1,100,2,,,,,,,,,,,,,1,7500
"92-02-31-70","7220-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,30,1,100,2,,,,,,,,,,,,,2,
"68-11-80-27","7232-001-01",1,"MAHINDI",11,2,9,11,,,,,,,,,,39,1,260,2,,,,,,,,,,,,,1,26000
"03-88-81-18","7233-001-02",1,"MAHINDI",11,1,1,11,,,,,,,,,,306,1,360,2,,,,,,,,,,,,,1,18000
"03-88-81-18","7233-001-02",2,"MAHINDI",11,2,9,11,,,,,,,,,,54,1,360,2,,,,,,,,,,,,,1,18000
"50-03-21-92","7234-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,85,1,100,2,,,,,,,,,,,,,1,5000
"50-03-21-92","7234-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,15,1,100,2,,,,,,,,,,,,,1,5000
"18-17-32-42","7235-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,96,1,120,2,,,,,,,,,,,,,1,12000
"18-17-32-42","7235-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,24,1,120,2,,,,,,,,,,,,,2,
"22-75-61-33","7236-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,322,1,414,2,,,,,,,,,,,,,1,27600
"22-75-61-33","7236-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,82,1,414,2,,,,,,,,,,,,,2,
"12-90-93-31","7237-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,180,1,200,2,,,,,,,,,,,,,1,10000
"12-90-93-31","7237-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,20,1,200,2,,,,,,,,,,,,,1,10000
"41-63-57-78","7238-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,850,1,1000,2,,,,,,,,,,,,,1,40000
"41-63-57-78","7238-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,90,1,1000,2,,,,,,,,,,,,,1,40000
"41-63-57-78","7238-001-01",3,"ALIZETI",41,1,3,41,,,,,,,,,,3,2,15,2,,,,,,,,,,,,,1,2000
"41-63-57-78","7238-001-01",4,"ALIZETI",41,2,10,41,,,,,,,,,,8,1,15,2,,,,,,,,,,,,,1,2000
"39-75-73-73","7239-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,360,1,400,2,,,,,,,,,,,,,1,48000
"39-75-73-73","7239-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,40,1,400,2,,,,,,,,,,,,,2,
"39-75-73-73","7239-001-01",3,"MAHARAGE",31,1,2,31,,,,,,,,,,15,1,20,2,,,,,,,,,,,,,2,
"39-75-73-73","7239-001-01",4,"MAHARAGE",31,2,16,31,,,,,,,,,,15,1,20,2,,,,,,,,,,,,,2,
"18-80-43-11","7251-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,170,1,200,2,,,,,,,,,,,,,1,14000
"18-80-43-11","7251-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,30,1,200,2,,,,,,,,,,,,,2,
"81-00-68-63","7251-001-02",1,"MAHINDI",11,1,1,11,,,,,,,,,,196,1,252,2,,,,,,,,,,,,,1,16800
"81-00-68-63","7251-001-02",2,"MAHINDI",11,2,9,11,,,,,,,,,,50,1,252,2,,,,,,,,,,,,,2,
"66-77-07-59","7252-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,1020,1,1200,2,,,,,,,,,,,,,1,72000
"66-77-07-59","7252-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,180,1,1200,2,,,,,,,,,,,,,1,7200
"66-77-07-59","7252-001-01",3,"KAHAWA",54,1,2,54,,,,,,,,,,1500,1,2250,1,1500,1,2250,1,,1,21,4500000,4,2,4,2,2,
"66-77-07-59","7252-001-01",4,"KAHAWA",54,2,16,54,,,,,,,,,,750,1,2250,2,,,,,,,,,,,,,2,
"35-55-15-71","7252-001-09",1,"KAHAWA",54,1,2,54,,,,,,,,,,100,1,150,1,60,1,150,1,2,1,,204000,9,2,9,2,2,
"35-55-15-71","7252-001-09",2,"KAHAWA",54,2,16,54,,,,,,,,,,50,1,150,2,,,,,,,,,,,,,2,
"35-55-15-71","7252-001-09",3,"MAHINDI",11,1,1,11,,,,,,,,,,580,1,600,2,,,,,,,,,,,,,1,36000
"35-55-15-71","7252-001-09",4,"MAHINDI",11,2,9,11,,,,,,,,,,20,1,600,2,,,,,,,,,,,,,1,36000
"00-28-92-71","7252-001-13",1,"MAHINDI",11,1,1,11,,,,,,,,,,430,1,518,2,,,,,,,,,,,,,1,28000
"00-28-92-71","7252-001-13",2,"MAHINDI",11,2,9,11,,,,,,,,,,45,1,518,2,,,,,,,,,,,,,1,28000
"00-28-92-71","7252-001-13",3,"ALIZETI",41,1,3,41,,,,,,,,,,3,2,30,2,,,,,,,,,,,,,1,1200
"00-28-92-71","7252-001-13",4,"ALIZETI",41,2,10,41,,,,,,,,,,15,1,30,2,,,,,,,,,,,,,1,1200
"45-38-97-52","7252-001-15",1,"MPUNGA",12,1,8,12,,,,,,,,,,99,1,165,2,,,,,,,,,,,,,1,11000
"45-38-97-52","7252-001-15",2,"MPUNGA",12,2,11,12,,,,,,,,,,60,1,165,2,,,,,,,,,,,,,2,
"97-32-03-21","7252-001-18",1,"MAHINDI",11,1,1,11,,,,,,,,,,260,1,260,2,,,,,,,,,,,,,1,32500
"97-32-03-21","7252-001-18",3,"MPUNGA",12,1,2,12,,,,,,,,,,112,1,238,2,,,,,,,,,,,,,1,35000
"97-32-03-21","7252-001-18",4,"MPUNGA",12,2,11,12,,,,,,,,,,126,1,238,2,,,,,,,,,,,,,1,0
"23-03-77-96","7253-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,640,1,800,2,,,,,,,,,,,,,1,20000
"23-03-77-96","7253-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,160,1,800,2,,,,,,,,,,,,,1,20000
"89-93-63-09","7254-001-02",1,"MAHINDI",11,1,1,11,,,,,,,,,,770,1,800,2,,,,,,,,,,,,,1,48000
"89-93-63-09","7254-001-02",2,"MAHINDI",11,2,9,11,,,,,,,,,,30,1,800,2,,,,,,,,,,,,,2,
"89-93-63-09","7254-001-02",3,"MAHARAGE",31,1,2,31,,,,,,,,,,120,1,160,2,,,,,,,,,,,,,2,
"89-93-63-09","7254-001-02",4,"MAHARAGE",31,2,16,31,,,,,,,,,,40,1,120,2,,,,,,,,,,,,,2,
"13-78-92-73","7255-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,336,1,420,2,,,,,,,,,,,,,1,10500
"13-78-92-73","7255-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,126,1,420,2,,,,,,,,,,,,,1,10500
"13-78-92-73","7255-001-01",3,"KARANGA",43,1,1,43,,,,,,,,,,20,1,20,2,,,,,,,,,,,,,2,
"27-28-31-48","7256-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,1350,1,1450,2,,,,,,,,,,,,,1,40000
"27-28-31-48","7256-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,90,1,1450,2,,,,,,,,,,,,,1,40000
"27-28-31-48","7256-001-01",3,"KARANGA",43,1,2,43,,,,,,,,,,40,1,85,2,,,,,,,,,,,,,2,
"27-28-31-48","7256-001-01",4,"KARANGA",43,2,16,43,,,,,,,,,,10,1,85,2,,,,,,,,,,,,,2,
"15-61-79-53","7257-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,1350,1,1590,2,,,,,,,,,,,,,1,79000
"15-61-79-53","7257-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,230,1,1590,2,,,,,,,,,,,,,1,79000
"15-61-79-53","7257-001-01",3,"KARANGA",43,1,2,43,,,,,,,,,,80,1,126,2,,,,,,,,,,,,,2,
"15-61-79-53","7257-001-01",4,"KARANGA",43,2,16,43,,,,,,,,,,10,1,126,2,,,,,,,,,,,,,2,
"49-28-25-58","7258-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,650,1,680,2,,,,,,,,,,,,,1,38000
"49-28-25-58","7258-001-01",2,"MAHINDI",11,2,9,11,72,,,,,,,,,30,1,680,2,,,,,,,,,,,,,2,
"86-48-55-22","7270-001-01",1,"MPUNGA",12,1,2,12,,,,,,,,,,315,1,525,2,,,,,,,,,,,,,1,70000
"86-48-55-22","7270-001-01",2,"MPUNGA",12,2,11,12,,,,,,,,,,210,1,525,2,,,,,,,,,,,,,1,0
"77-81-42-63","7271-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,1920,1,2400,2,,,,,,,,,,,,,1,180000
"77-81-42-63","7271-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,480,1,2400,2,,,,,,,,,,,,,2,
"20-15-14-21","7271-001-02",1,"MPUNGA",12,2,11,12,,,,,,,,,,42,1,105,2,,,,,,,,,,,,,1,5000
"21-72-59-45","7272-001-01",1,"MPUNGA",12,2,11,12,43,,,,,,,,,1200,1,3600,2,,,,,,,,,,,,,1,160000
"21-72-59-45","7272-001-01",2,"KARANGA",43,2,16,43,,,,,,,,,,30,1,90,2,,,,,,,,,,,,,2,
"83-24-43-62","7273-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,780,1,960,2,,,,,,,,,,,,,1,72000
"83-24-43-62","7273-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,160,1,960,2,,,,,,,,,,,,,1,72000
"83-24-43-62","7273-001-01",3,"MPUNGA",12,1,2,12,,,,,,,,,,260,1,375,2,,,,,,,,,,,,,1,12000
"83-24-43-62","7273-001-01",4,"MPUNGA",12,2,11,12,,,,,,,,,,80,1,375,2,,,,,,,,,,,,,1,12000
"54-14-06-27","7274-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,380,1,420,2,,,,,,,,,,,,,1,3000
"54-14-06-27","7274-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,40,1,420,2,,,,,,,,,,,,,1,3000
"54-14-06-27","7274-001-01",3,"MPUNGA",12,1,2,12,,,,,,,,,,35,1,75,2,,,,,,,,,,,,,1,1000
"54-14-06-27","7274-001-01",4,"MPUNGA",12,2,9,12,,,,,,,,,,30,1,75,2,,,,,,,,,,,,,1,1000
"50-87-73-80","7275-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,630,1,700,2,,,,,,,,,,,,,1,98000
"50-87-73-80","7275-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,60,1,700,2,,,,,,,,,,,,,2,
"50-87-73-80","7275-001-01",3,"KARANGA",43,1,2,43,,,,,,,,,,70,1,100,2,,,,,,,,,,,,,2,
"50-87-73-80","7275-001-01",4,"KARANGA",43,2,16,43,,,,,,,,,,30,1,100,2,,,,,,,,,,,,,2,
"93-43-36-44","7276-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,588,1,756,2,,,,,,,,,,,,,1,63000
"93-43-36-44","7276-001-01",2,"MAHINDI",11,2,9,11,,,,,,,,,,147,1,882,2,,,,,,,,,,,,,2,
"93-43-36-44","7276-001-01",3,"MAHINDI",11,1,2,11,,,,,,,,,,105,1,126,2,,,,,,,,,,,,,1,4900
"93-43-36-44","7276-001-01",4,"MPUNGA",12,1,8,12,,,,,,,,,,189,1,315,2,,,,,,,,,,,,,1,14700
"93-43-36-44","7276-001-01",5,"MPUNGA",12,2,11,12,,,,,,,,,,105,1,315,2,,,,,,,,,,,,,2,
"70-90-36-85","7277-001-01",1,"MAHINDI",11,1,1,11,,,,,,,,,,1200,1,1200,2,,,,,,,,,,,,,1,60000
"70-90-36-85","7277-001-01",2,"KARANGA",43,1,1,43,,,,,,,,,,340,1,340,2,,,,,,,,,,,,,2,
"82-35-63-01","7277-001-03",1,"MAHINDI",11,1,1,11,,,,,,,,,,1372,1,1764,2,,,,,,,,,,,,,1,98000
"82-35-63-01","7277-001-03",2,"MAHINDI",11,2,9,11,,,,,,,,,,294,1,1764,2,,,,,,,,,,,,,2,
"82-35-63-01","7277-001-03",3,"MPUNGA",12,1,8,12,,,,,,,,,,945,1,1575,2,,,,,,,,,,,,,1,105000
